index     vehicle   timeStep    speed     accel       pos         gap       timeGap   
44         ACC2       5.30       0.60       2.00       5.22       23.26      38.77      
45         ACC1       5.40       13.20      3.00       34.80      -1.00      -1.00      
45         ACC2       5.40       0.80       2.00       5.30       24.50      30.63      
46         ACC1       5.50       13.50      3.00       36.15      -1.00      -1.00      
46         ACC2       5.50       1.00       2.00       5.40       25.75      25.75      
47         ACC1       5.60       13.80      3.00       37.53      -1.00      -1.00      
47         ACC2       5.60       1.20       2.00       5.52       27.01      22.51      
48         ACC1       5.70       14.10      3.00       38.94      -1.00      -1.00      
48         ACC2       5.70       1.40       2.00       5.66       28.28      20.20      
49         ACC1       5.80       14.40      3.00       40.38      -1.00      -1.00      
49         ACC2       5.80       1.60       2.00       5.82       29.56      18.48      
50         ACC1       5.90       14.70      3.00       41.85      -1.00      -1.00      
50         ACC2       5.90       1.80       2.00       6.00       30.85      17.14      
51         ACC1       6.00       15.00      3.00       43.35      -1.00      -1.00      
51         ACC2       6.00       2.00       2.00       6.20       32.15      16.08      
52         ACC1       6.10       15.30      3.00       44.88      -1.00      -1.00      
52         ACC2       6.10       2.20       2.00       6.42       33.46      15.21      
53         ACC1       6.20       15.60      3.00       46.44      -1.00      -1.00      
53         ACC2       6.20       2.40       2.00       6.66       34.78      14.49      
54         ACC1       6.30       15.90      3.00       48.03      -1.00      -1.00      
54         ACC2       6.30       2.60       2.00       6.92       36.11      13.89      
55         ACC1       6.40       16.20      3.00       49.65      -1.00      -1.00      
55         ACC2       6.40       2.80       2.00       7.20       37.45      13.38      
56         ACC1       6.50       16.50      3.00       51.30      -1.00      -1.00      
56         ACC2       6.50       3.00       2.00       7.50       38.80      12.93      
57         ACC1       6.60       16.80      3.00       52.98      -1.00      -1.00      
57         ACC2       6.60       3.20       2.00       7.82       40.16      12.55      
58         ACC1       6.70       17.10      3.00       54.69      -1.00      -1.00      
58         ACC2       6.70       3.40       2.00       8.16       41.53      12.21      
59         ACC1       6.80       17.40      3.00       56.43      -1.00      -1.00      
59         ACC2       6.80       3.60       2.00       8.52       42.91      11.92      
60         ACC1       6.90       17.70      3.00       58.20      -1.00      -1.00      
60         ACC2       6.90       3.80       2.00       8.90       44.30      11.66      
61         ACC1       7.00       18.00      3.00       60.00      -1.00      -1.00      
61         ACC2       7.00       4.00       2.00       9.30       45.70      11.43      
62         ACC1       7.10       18.30      3.00       61.83      -1.00      -1.00      
62         ACC2       7.10       4.20       2.00       9.72       47.11      11.22      
63         ACC1       7.20       18.60      3.00       63.69      -1.00      -1.00      
63         ACC2       7.20       4.40       2.00       10.16      48.53      11.03      
64         ACC1       7.30       18.90      3.00       65.58      -1.00      -1.00      
64         ACC2       7.30       4.60       2.00       10.62      49.96      10.86      
65         ACC1       7.40       19.20      3.00       67.50      -1.00      -1.00      
65         ACC2       7.40       4.80       2.00       11.10      51.40      10.71      
66         ACC1       7.50       19.50      3.00       69.45      -1.00      -1.00      
66         ACC2       7.50       5.00       2.00       11.60      52.85      10.57      
67         ACC1       7.60       19.80      3.00       71.43      -1.00      -1.00      
67         ACC2       7.60       5.20       2.00       12.12      54.31      10.44      
67         ACC3       7.60       0.00       0.00       5.10       2.02       -1.00      
68         ACC1       7.70       20.10      3.00       73.44      -1.00      -1.00      
68         ACC2       7.70       5.40       2.00       12.66      55.78      10.33      
68         ACC3       7.70       0.00       0.00       5.10       2.56       -1.00      
69         ACC1       7.80       20.40      3.00       75.48      -1.00      -1.00      
69         ACC2       7.80       5.60       2.00       13.22      57.26      10.23      
69         ACC3       7.80       0.00       0.00       5.10       3.12       -1.00      
70         ACC1       7.90       20.70      3.00       77.55      -1.00      -1.00      
70         ACC2       7.90       5.80       2.00       13.80      58.75      10.13      
70         ACC3       7.90       0.02       0.24       5.10       3.70       154.07     
71         ACC1       8.00       21.00      3.00       79.65      -1.00      -1.00      
71         ACC2       8.00       6.00       2.00       14.40      60.25      10.04      
71         ACC3       8.00       0.12       1.01       5.11       4.29       34.34      
72         ACC1       8.10       21.30      3.00       81.78      -1.00      -1.00      
72         ACC2       8.10       6.20       2.00       15.02      61.76      9.96       
72         ACC3       8.10       0.32       2.00       5.15       4.87       15.00      
73         ACC1       8.20       21.60      3.00       83.94      -1.00      -1.00      
73         ACC2       8.20       6.40       2.00       15.66      63.28      9.89       
73         ACC3       8.20       0.52       2.00       5.20       5.46       10.40      
74         ACC1       8.30       21.90      3.00       86.13      -1.00      -1.00      
74         ACC2       8.30       6.60       2.00       16.32      64.81      9.82       
74         ACC3       8.30       0.72       2.00       5.27       6.05       8.34       
75         ACC1       8.40       22.20      3.00       88.35      -1.00      -1.00      
75         ACC2       8.40       6.80       2.00       17.00      66.35      9.76       
75         ACC3       8.40       0.92       2.00       5.36       6.64       7.17       
76         ACC1       8.50       22.50      3.00       90.60      -1.00      -1.00      
76         ACC2       8.50       7.00       2.00       17.70      67.90      9.70       
76         ACC3       8.50       1.12       2.00       5.48       7.22       6.42       
77         ACC1       8.60       22.80      3.00       92.88      -1.00      -1.00      
77         ACC2       8.60       7.20       2.00       18.42      69.46      9.65       
77         ACC3       8.60       1.32       2.00       5.61       7.81       5.90       
78         ACC1       8.70       23.10      3.00       95.19      -1.00      -1.00      
78         ACC2       8.70       7.40       2.00       19.16      71.03      9.60       
78         ACC3       8.70       1.52       2.00       5.76       8.40       5.51       
79         ACC1       8.80       23.40      3.00       97.53      -1.00      -1.00      
79         ACC2       8.80       7.60       2.00       19.92      72.61      9.55       
79         ACC3       8.80       1.72       2.00       5.93       8.99       5.21       
80         ACC1       8.90       23.70      3.00       99.90      -1.00      -1.00      
80         ACC2       8.90       7.80       2.00       20.70      74.20      9.51       
80         ACC3       8.90       1.92       2.00       6.13       9.57       4.97       
81         ACC1       9.00       24.00      3.00       102.30     -1.00      -1.00      
81         ACC2       9.00       8.00       2.00       21.50      75.80      9.48       
81         ACC3       9.00       2.12       2.00       6.34       10.16      4.78       
82         ACC1       9.10       23.50      -5.00      104.65     -1.00      -1.00      
82         ACC2       9.10       8.20       2.00       22.32      77.33      9.43       
82         ACC3       9.10       2.32       2.00       6.57       10.75      4.62       
83         ACC1       9.20       23.00      -5.00      106.95     -1.00      -1.00      
83         ACC2       9.20       8.40       2.00       23.16      78.79      9.38       
83         ACC3       9.20       2.52       2.00       6.82       11.34      4.49       
84         ACC1       9.30       22.50      -5.00      109.20     -1.00      -1.00      
84         ACC2       9.30       8.60       2.00       24.02      80.18      9.32       
84         ACC3       9.30       2.72       2.00       7.10       11.92      4.38       
85         ACC1       9.40       22.00      -5.00      111.40     -1.00      -1.00      
85         ACC2       9.40       8.80       2.00       24.90      81.50      9.26       
85         ACC3       9.40       2.92       2.00       7.39       12.51      4.28       
86         ACC1       9.50       21.50      -5.00      113.55     -1.00      -1.00      
86         ACC2       9.50       9.00       2.00       25.80      82.75      9.19       
86         ACC3       9.50       3.12       2.00       7.70       13.10      4.19       
87         ACC1       9.60       21.00      -5.00      115.65     -1.00      -1.00      
87         ACC2       9.60       9.20       2.00       26.72      83.93      9.12       
87         ACC3       9.60       3.32       2.00       8.03       13.69      4.12       
88         ACC1       9.70       20.50      -5.00      117.70     -1.00      -1.00      
88         ACC2       9.70       9.40       2.00       27.66      85.04      9.05       
88         ACC3       9.70       3.52       2.00       8.39       14.27      4.05       
89         ACC1       9.80       20.00      -5.00      119.70     -1.00      -1.00      
89         ACC2       9.80       9.60       2.00       28.62      86.08      8.97       
89         ACC3       9.80       3.72       2.00       8.76       14.86      3.99       
90         ACC1       9.90       19.50      -5.00      121.65     -1.00      -1.00      
90         ACC2       9.90       9.80       2.00       29.60      87.05      8.88       
90         ACC3       9.90       3.92       2.00       9.15       15.45      3.94       
91         ACC1       10.00      19.00      -5.00      123.55     -1.00      -1.00      
91         ACC2       10.00      10.00      2.00       30.60      87.95      8.80       
91         ACC3       10.00      4.12       2.00       9.56       16.04      3.89       
92         ACC1       10.10      18.50      -5.00      125.40     -1.00      -1.00      
92         ACC2       10.10      10.20      2.00       31.62      88.78      8.70       
92         ACC3       10.10      4.32       2.00       10.00      16.62      3.84       
93         ACC1       10.20      18.00      -5.00      127.20     -1.00      -1.00      
93         ACC2       10.20      10.40      2.00       32.66      89.54      8.61       
93         ACC3       10.20      4.52       2.00       10.45      17.21      3.80       
94         ACC1       10.30      17.50      -5.00      128.95     -1.00      -1.00      
94         ACC2       10.30      10.60      2.00       33.72      90.23      8.51       
94         ACC3       10.30      4.72       2.00       10.92      17.80      3.77       
95         ACC1       10.40      17.00      -5.00      130.65     -1.00      -1.00      
95         ACC2       10.40      10.80      2.00       34.80      90.85      8.41       
95         ACC3       10.40      4.92       2.00       11.41      18.39      3.73       
96         ACC1       10.50      16.50      -5.00      132.30     -1.00      -1.00      
96         ACC2       10.50      11.00      2.00       35.90      91.40      8.31       
96         ACC3       10.50      5.12       2.00       11.93      18.97      3.70       
97         ACC1       10.60      16.00      -5.00      133.90     -1.00      -1.00      
97         ACC2       10.60      11.20      2.00       37.02      91.88      8.20       
97         ACC3       10.60      5.32       2.00       12.46      19.56      3.67       
97         ACC4       10.60      0.00       0.00       5.10       2.36       -1.00      
98         ACC1       10.70      15.50      -5.00      135.45     -1.00      -1.00      
98         ACC2       10.70      11.40      2.00       38.16      92.29      8.10       
98         ACC3       10.70      5.52       2.00       13.01      20.15      3.65       
98         ACC4       10.70      0.00       0.00       5.10       2.91       -1.00      
99         ACC1       10.80      15.00      -5.00      136.95     -1.00      -1.00      
99         ACC2       10.80      11.60      2.00       39.32      92.63      7.99       
99         ACC3       10.80      5.72       2.00       13.58      20.74      3.62       
99         ACC4       10.80      0.00       0.02       5.10       3.48       2079.81    
100        ACC1       10.90      14.50      -5.00      138.40     -1.00      -1.00      
100        ACC2       10.90      11.80      2.00       40.50      92.90      7.87       
100        ACC3       10.90      5.92       2.00       14.18      21.32      3.60       
100        ACC4       10.90      0.07       0.64       5.11       4.07       62.01      
101        ACC1       11.00      14.00      -5.00      139.80     -1.00      -1.00      
101        ACC2       11.00      12.00      2.00       41.70      93.10      7.76       
101        ACC3       11.00      6.12       2.00       14.79      21.91      3.58       
101        ACC4       11.00      0.23       1.65       5.13       4.66       20.18      
102        ACC1       11.10      13.50      -5.00      141.15     -1.00      -1.00      
102        ACC2       11.10      12.20      2.00       42.92      93.23      7.64       
102        ACC3       11.10      6.32       2.00       15.42      22.50      3.56       
102        ACC4       11.10      0.43       2.00       5.17       5.25       12.18      
103        ACC1       11.20      13.00      -5.00      142.45     -1.00      -1.00      
103        ACC2       11.20      12.40      2.00       44.16      93.29      7.52       
103        ACC3       11.20      6.52       2.00       16.07      23.09      3.54       
103        ACC4       11.20      0.63       2.00       5.24       5.84       9.25       
104        ACC1       11.30      12.50      -5.00      143.70     -1.00      -1.00      
104        ACC2       11.30      12.60      2.00       45.42      93.28      7.40       
104        ACC3       11.30      6.72       2.00       16.75      23.67      3.52       
104        ACC4       11.30      0.83       2.00       5.32       6.43       7.74       
105        ACC1       11.40      12.00      -5.00      144.90     -1.00      -1.00      
105        ACC2       11.40      12.80      2.00       46.70      93.20      7.28       
105        ACC3       11.40      6.92       2.00       17.44      24.26      3.50       
105        ACC4       11.40      1.03       2.00       5.42       7.02       6.81       
106        ACC1       11.50      11.50      -5.00      146.05     -1.00      -1.00      
106        ACC2       11.50      13.00      2.00       48.00      93.05      7.16       
106        ACC3       11.50      7.12       2.00       18.15      24.85      3.49       
106        ACC4       11.50      1.23       2.00       5.55       7.61       6.18       
107        ACC1       11.60      11.00      -5.00      147.15     -1.00      -1.00      
107        ACC2       11.60      13.20      2.00       49.32      92.83      7.03       
107        ACC3       11.60      7.32       2.00       18.88      25.44      3.47       
107        ACC4       11.60      1.43       2.00       5.69       8.20       5.73       
108        ACC1       11.70      10.50      -5.00      148.20     -1.00      -1.00      
108        ACC2       11.70      13.40      2.00       50.66      92.54      6.91       
108        ACC3       11.70      7.52       2.00       19.64      26.02      3.46       
108        ACC4       11.70      1.63       2.00       5.85       8.79       5.39       
109        ACC1       11.80      10.00      -5.00      149.20     -1.00      -1.00      
109        ACC2       11.80      13.60      2.00       52.02      92.18      6.78       
109        ACC3       11.80      7.72       2.00       20.41      26.61      3.44       
109        ACC4       11.80      1.83       2.00       6.03       9.37       5.12       
110        ACC1       11.90      9.50       -5.00      150.15     -1.00      -1.00      
110        ACC2       11.90      13.80      2.00       53.40      91.75      6.65       
110        ACC3       11.90      7.92       2.00       21.20      27.20      3.43       
110        ACC4       11.90      2.03       2.00       6.24       9.96       4.91       
111        ACC1       12.00      9.00       -5.00      151.05     -1.00      -1.00      
111        ACC2       12.00      14.00      2.00       54.80      91.25      6.52       
111        ACC3       12.00      8.12       2.00       22.01      27.79      3.42       
111        ACC4       12.00      2.23       2.00       6.46       10.55      4.73       
112        ACC1       12.10      8.50       -5.00      151.90     -1.00      -1.00      
112        ACC2       12.10      14.20      2.00       56.22      90.68      6.39       
112        ACC3       12.10      8.32       2.00       22.85      28.37      3.41       
112        ACC4       12.10      2.43       2.00       6.70       11.14      4.58       
113        ACC1       12.20      8.00       -5.00      152.70     -1.00      -1.00      
113        ACC2       12.20      14.40      2.00       57.66      90.04      6.25       
113        ACC3       12.20      8.52       2.00       23.70      28.96      3.40       
113        ACC4       12.20      2.63       2.00       6.97       11.73      4.46       
114        ACC1       12.30      7.50       -5.00      153.45     -1.00      -1.00      
114        ACC2       12.30      14.60      2.00       59.12      89.33      6.12       
114        ACC3       12.30      8.72       2.00       24.57      29.55      3.39       
114        ACC4       12.30      2.83       2.00       7.25       12.32      4.35       
115        ACC1       12.40      7.00       -5.00      154.15     -1.00      -1.00      
115        ACC2       12.40      14.80      2.00       60.60      88.55      5.98       
115        ACC3       12.40      8.92       2.00       25.46      30.14      3.38       
115        ACC4       12.40      3.03       2.00       7.55       12.91      4.26       
116        ACC1       12.50      6.50       -5.00      154.80     -1.00      -1.00      
116        ACC2       12.50      15.00      2.00       62.10      87.70      5.85       
116        ACC3       12.50      9.12       2.00       26.38      30.72      3.37       
116        ACC4       12.50      3.23       2.00       7.88       13.50      4.18       
117        ACC1       12.60      6.00       -5.00      155.40     -1.00      -1.00      
117        ACC2       12.60      15.20      2.00       63.62      86.78      5.71       
117        ACC3       12.60      9.32       2.00       27.31      31.31      3.36       
117        ACC4       12.60      3.43       2.00       8.22       14.09      4.11       
118        ACC1       12.70      5.50       -5.00      155.95     -1.00      -1.00      
118        ACC2       12.70      15.40      2.00       65.16      85.79      5.57       
118        ACC3       12.70      9.52       2.00       28.26      31.90      3.35       
118        ACC4       12.70      3.63       2.00       8.58       14.68      4.04       
119        ACC1       12.80      5.00       -5.00      156.45     -1.00      -1.00      
119        ACC2       12.80      15.60      2.00       66.72      84.73      5.43       
119        ACC3       12.80      9.72       2.00       29.23      32.49      3.34       
119        ACC4       12.80      3.83       2.00       8.97       15.27      3.99       
120        ACC1       12.90      4.50       -5.00      156.90     -1.00      -1.00      
120        ACC2       12.90      15.80      2.00       68.30      83.60      5.29       
120        ACC3       12.90      9.92       2.00       30.23      33.07      3.33       
120        ACC4       12.90      4.03       2.00       9.37       15.86      3.93       
121        ACC1       13.00      4.00       -5.00      157.30     -1.00      -1.00      
121        ACC2       13.00      16.00      2.00       69.90      82.40      5.15       
121        ACC3       13.00      10.12      2.00       31.24      33.66      3.32       
121        ACC4       13.00      4.23       2.00       9.79       16.45      3.89       
122        ACC1       13.10      3.50       -5.00      157.65     -1.00      -1.00      
122        ACC2       13.10      16.20      2.00       71.52      81.13      5.01       
122        ACC3       13.10      10.32      2.00       32.27      34.25      3.32       
122        ACC4       13.10      4.43       2.00       10.23      17.04      3.84       
123        ACC1       13.20      3.00       -5.00      157.95     -1.00      -1.00      
123        ACC2       13.20      16.40      2.00       73.16      79.79      4.87       
123        ACC3       13.20      10.52      2.00       33.32      34.84      3.31       
123        ACC4       13.20      4.63       2.00       10.70      17.63      3.81       
124        ACC1       13.30      2.50       -5.00      158.20     -1.00      -1.00      
124        ACC2       13.30      16.60      2.00       74.82      78.38      4.72       
124        ACC3       13.30      10.72      2.00       34.40      35.42      3.30       
124        ACC4       13.30      4.83       2.00       11.18      18.22      3.77       
125        ACC1       13.40      2.00       -5.00      158.40     -1.00      -1.00      
125        ACC2       13.40      16.80      2.00       76.50      76.90      4.58       
125        ACC3       13.40      10.92      2.00       35.49      36.01      3.30       
125        ACC4       13.40      5.03       2.00       11.68      18.80      3.74       
126        ACC1       13.50      1.50       -5.00      158.55     -1.00      -1.00      
126        ACC2       13.50      17.00      2.00       78.20      75.35      4.43       
126        ACC3       13.50      11.12      2.00       36.60      36.60      3.29       
126        ACC4       13.50      5.23       2.00       12.21      19.39      3.71       
126        ACC5       13.50      0.00       0.00       5.10       2.11       -1.00      
127        ACC1       13.60      1.00       -5.00      158.65     -1.00      -1.00      
127        ACC2       13.60      17.20      2.00       79.92      73.73      4.29       
127        ACC3       13.60      11.32      2.00       37.73      37.19      3.28       
127        ACC4       13.60      5.43       2.00       12.75      19.98      3.68       
127        ACC5       13.60      0.00       0.00       5.10       2.65       -1.00      
128        ACC1       13.70      0.50       -5.00      158.70     -1.00      -1.00      
128        ACC2       13.70      17.40      2.00       81.66      72.04      4.14       
128        ACC3       13.70      11.52      2.00       38.89      37.77      3.28       
128        ACC4       13.70      5.63       2.00       13.31      20.57      3.65       
128        ACC5       13.70      0.00       0.00       5.10       3.21       -1.00      
129        ACC1       13.80      0.00       -5.00      158.70     -1.00      -1.00      
129        ACC2       13.80      17.60      2.00       83.42      70.28      3.99       
129        ACC3       13.80      11.72      2.00       40.06      38.36      3.27       
129        ACC4       13.80      5.83       2.00       13.90      21.16      3.63       
129        ACC5       13.80      0.03       0.34       5.10       3.79       111.77     
130        ACC1       13.90      0.00       -0.00      158.70     -1.00      -1.00      
130        ACC2       13.90      17.80      2.00       85.20      68.50      3.85       
130        ACC3       13.90      11.92      2.00       41.25      38.95      3.27       
130        ACC4       13.90      6.03       2.00       14.50      21.75      3.61       
130        ACC5       13.90      0.15       1.17       5.12       4.38       29.00      
131        ACC1       14.00      0.00       0.00       158.70     -1.00      -1.00      
131        ACC2       14.00      18.00      2.00       87.00      66.70      3.71       
131        ACC3       14.00      12.12      2.00       42.46      39.54      3.26       
131        ACC4       14.00      6.23       2.00       15.12      22.34      3.59       
131        ACC5       14.00      0.35       2.00       5.15       4.97       14.15      
132        ACC1       14.10      0.00       0.00       158.70     -1.00      -1.00      
132        ACC2       14.10      18.20      2.00       88.82      64.88      3.56       
132        ACC3       14.10      12.32      2.00       43.70      40.12      3.26       
132        ACC4       14.10      6.43       2.00       15.77      22.93      3.57       
132        ACC5       14.10      0.55       2.00       5.21       5.56       10.08      
133        ACC1       14.20      0.00       0.00       158.70     -1.00      -1.00      
133        ACC2       14.20      18.40      2.00       90.66      63.04      3.43       
133        ACC3       14.20      12.52      2.00       44.95      40.71      3.25       
133        ACC4       14.20      6.63       2.00       16.43      23.52      3.55       
133        ACC5       14.20      0.75       2.00       5.28       6.14       8.18       
134        ACC1       14.30      0.00       0.00       158.70     -1.00      -1.00      
134        ACC2       14.30      18.60      2.00       92.52      61.18      3.29       
134        ACC3       14.30      12.72      2.00       46.22      41.30      3.25       
134        ACC4       14.30      6.83       2.00       17.11      24.11      3.53       
134        ACC5       14.30      0.95       2.00       5.38       6.73       7.08       
135        ACC1       14.40      0.00       0.00       158.70     -1.00      -1.00      
135        ACC2       14.40      18.80      2.00       94.40      59.30      3.15       
135        ACC3       14.40      12.92      2.00       47.51      41.89      3.24       
135        ACC4       14.40      7.03       2.00       17.81      24.70      3.51       
135        ACC5       14.40      1.15       2.00       5.49       7.32       6.36       
136        ACC1       14.50      0.00       0.00       158.70     -1.00      -1.00      
136        ACC2       14.50      19.00      2.00       96.30      57.40      3.02       
136        ACC3       14.50      13.12      2.00       48.83      42.47      3.24       
136        ACC4       14.50      7.23       2.00       18.54      25.29      3.50       
136        ACC5       14.50      1.35       2.00       5.63       7.91       5.85       
137        ACC1       14.60      0.00       0.00       158.70     -1.00      -1.00      
137        ACC2       14.60      19.20      2.00       98.22      55.48      2.89       
137        ACC3       14.60      13.32      2.00       50.16      43.06      3.23       
137        ACC4       14.60      7.43       2.00       19.28      25.88      3.48       
137        ACC5       14.60      1.55       2.00       5.78       8.50       5.48       
138        ACC1       14.70      0.00       0.00       158.70     -1.00      -1.00      
138        ACC2       14.70      19.40      2.00       100.16     53.54      2.76       
138        ACC3       14.70      13.52      2.00       51.51      43.65      3.23       
138        ACC4       14.70      7.63       2.00       20.04      26.47      3.47       
138        ACC5       14.70      1.75       2.00       5.96       9.08       5.19       
139        ACC1       14.80      0.00       0.00       158.70     -1.00      -1.00      
139        ACC2       14.80      19.60      2.00       102.12     51.58      2.63       
139        ACC3       14.80      13.72      2.00       52.88      44.24      3.22       
139        ACC4       14.80      7.83       2.00       20.83      27.06      3.46       
139        ACC5       14.80      1.95       2.00       6.15       9.67       4.96       
140        ACC1       14.90      0.00       0.00       158.70     -1.00      -1.00      
140        ACC2       14.90      19.80      2.00       104.10     49.60      2.51       
140        ACC3       14.90      13.92      2.00       54.28      44.82      3.22       
140        ACC4       14.90      8.03       2.00       21.63      27.65      3.44       
140        ACC5       14.90      2.15       2.00       6.37       10.26      4.77       
141        ACC1       15.00      0.00       0.00       158.70     -1.00      -1.00      
141        ACC2       15.00      20.00      2.00       106.10     47.60      2.38       
141        ACC3       15.00      14.12      2.00       55.69      45.41      3.22       
141        ACC4       15.00      8.23       2.00       22.45      28.24      3.43       
141        ACC5       15.00      2.35       2.00       6.60       10.85      4.61       
142        ACC1       15.10      0.00       0.00       158.70     -1.00      -1.00      
142        ACC2       15.10      20.20      2.00       108.12     45.58      2.26       
142        ACC3       15.10      14.32      2.00       57.12      46.00      3.21       
142        ACC4       15.10      8.43       2.00       23.30      28.82      3.42       
142        ACC5       15.10      2.55       2.00       6.86       11.44      4.48       
143        ACC1       15.20      0.00       0.00       158.70     -1.00      -1.00      
143        ACC2       15.20      19.70      -5.00      110.09     43.61      2.21       
143        ACC3       15.20      14.52      2.00       58.57      46.52      3.20       
143        ACC4       15.20      8.63       2.00       24.16      29.41      3.41       
143        ACC5       15.20      2.75       2.00       7.13       12.02      4.37       
144        ACC1       15.30      0.00       0.00       158.70     -1.00      -1.00      
144        ACC2       15.30      19.20      -5.00      112.01     41.69      2.17       
144        ACC3       15.30      14.72      2.00       60.05      46.96      3.19       
144        ACC4       15.30      8.83       2.00       25.04      30.00      3.40       
144        ACC5       15.30      2.95       2.00       7.43       12.61      4.27       
145        ACC1       15.40      0.00       0.00       158.70     -1.00      -1.00      
145        ACC2       15.40      18.70      -5.00      113.88     39.82      2.13       
145        ACC3       15.40      14.92      2.00       61.54      47.34      3.17       
145        ACC4       15.40      9.03       2.00       25.95      30.59      3.39       
145        ACC5       15.40      3.15       2.00       7.75       13.20      4.19       
146        ACC1       15.50      0.00       0.00       158.70     -1.00      -1.00      
146        ACC2       15.50      18.20      -5.00      115.70     38.00      2.09       
146        ACC3       15.50      15.12      2.00       63.05      47.65      3.15       
146        ACC4       15.50      9.23       2.00       26.87      31.18      3.38       
146        ACC5       15.50      3.35       2.00       8.08       13.79      4.11       
147        ACC1       15.60      0.00       0.00       158.70     -1.00      -1.00      
147        ACC2       15.60      17.90      -3.00      117.49     36.21      2.02       
147        ACC3       15.60      15.32      2.00       64.58      47.91      3.13       
147        ACC4       15.60      9.43       2.00       27.81      31.77      3.37       
147        ACC5       15.60      3.55       2.00       8.44       14.38      4.05       
148        ACC1       15.70      0.00       0.00       158.70     -1.00      -1.00      
148        ACC2       15.70      17.40      -5.00      119.23     34.47      1.98       
148        ACC3       15.70      15.52      2.00       66.14      48.09      3.10       
148        ACC4       15.70      9.63       2.00       28.77      32.36      3.36       
148        ACC5       15.70      3.75       2.00       8.81       14.96      3.99       
149        ACC1       15.80      0.00       0.00       158.70     -1.00      -1.00      
149        ACC2       15.80      16.90      -5.00      120.92     32.78      1.94       
149        ACC3       15.80      15.72      2.00       67.71      48.21      3.07       
149        ACC4       15.80      9.83       2.00       29.76      32.95      3.35       
149        ACC5       15.80      3.95       2.00       9.21       15.55      3.94       
150        ACC1       15.90      0.00       0.00       158.70     -1.00      -1.00      
150        ACC2       15.90      16.40      -5.00      122.56     31.14      1.90       
150        ACC3       15.90      15.92      2.00       69.30      48.26      3.03       
150        ACC4       15.90      10.03      2.00       30.76      33.54      3.34       
150        ACC5       15.90      4.15       2.00       9.62       16.14      3.89       
151        ACC1       16.00      0.00       0.00       158.70     -1.00      -1.00      
