index     timeStep    vehicleName    vehicleType      lane        pos        speed       accel       CFMode              gap       timeGap   
475        49.10      CACC2           TypeCACC@CACC2  1to2_1       316.29     22.92      2.00       SpeedControl        25.02      1.09       
475        49.10      CACC3           TypeCACC@CACC3  1to2_1       296.38     21.72      2.00       GapControl          14.91      0.69       
475        49.10      CACC4           TypeCACC@CACC4  1to2_1       277.19     20.52      2.00       GapControl          14.19      0.69       
475        49.10      CACC5           TypeCACC@CACC5  1to2_1       258.72     19.33      2.00       GapControl          13.47      0.70       
475        49.10      CACC6           TypeCACC@CACC6  1to2_1       240.96     18.13      2.00       GapControl          12.75      0.70       
475        49.10      CACC7           TypeCACC@CACC7  1to2_1       223.92     16.94      2.00       GapControl          12.04      0.71       
475        49.10      CACC8           TypeCACC@CACC8  1to2_1       207.60     15.75      2.00       GapControl          11.32      0.72       
475        49.10      CACC10          TypeCACC@CACC10 1to2_1       191.98     14.57      1.98       GapControl          10.62      0.73       

476        49.20      CACC9           TypeCACC@CACC9  1to2_0       138.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
476        49.20      CACC1           TypeCACC@CACC1  1to2_1       348.31     20.00      0.00       Undefined           -1.00      -1.00      
476        49.20      CACC2           TypeCACC@CACC2  1to2_1       318.60     23.12      2.00       SpeedControl        24.71      1.07       
476        49.20      CACC3           TypeCACC@CACC3  1to2_1       298.57     21.92      2.00       GapControl          15.03      0.69       
476        49.20      CACC4           TypeCACC@CACC4  1to2_1       279.26     20.72      2.00       GapControl          14.31      0.69       
476        49.20      CACC5           TypeCACC@CACC5  1to2_1       260.67     19.53      2.00       GapControl          13.59      0.70       
476        49.20      CACC6           TypeCACC@CACC6  1to2_1       242.79     18.33      2.00       GapControl          12.87      0.70       
476        49.20      CACC7           TypeCACC@CACC7  1to2_1       225.64     17.14      2.00       GapControl          12.16      0.71       
476        49.20      CACC8           TypeCACC@CACC8  1to2_1       209.19     15.95      1.99       GapControl          11.44      0.72       
476        49.20      CACC10          TypeCACC@CACC10 1to2_1       193.45     14.77      1.99       GapControl          10.74      0.73       

477        49.30      CACC9           TypeCACC@CACC9  1to2_0       139.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
477        49.30      CACC1           TypeCACC@CACC1  1to2_1       350.31     20.00      0.00       Undefined           -1.00      -1.00      
477        49.30      CACC2           TypeCACC@CACC2  1to2_1       320.93     23.32      2.00       SpeedControl        24.38      1.05       
477        49.30      CACC3           TypeCACC@CACC3  1to2_1       300.78     22.12      2.00       GapControl          15.15      0.68       
477        49.30      CACC4           TypeCACC@CACC4  1to2_1       281.35     20.92      2.00       GapControl          14.43      0.69       
477        49.30      CACC5           TypeCACC@CACC5  1to2_1       262.64     19.73      2.00       GapControl          13.71      0.70       
477        49.30      CACC6           TypeCACC@CACC6  1to2_1       244.65     18.53      2.00       GapControl          12.99      0.70       
477        49.30      CACC7           TypeCACC@CACC7  1to2_1       227.37     17.34      2.00       GapControl          12.28      0.71       
477        49.30      CACC8           TypeCACC@CACC8  1to2_1       210.81     16.15      1.99       GapControl          11.56      0.72       
477        49.30      CACC10          TypeCACC@CACC10 1to2_1       194.95     14.97      1.99       GapControl          10.86      0.73       

478        49.40      CACC9           TypeCACC@CACC9  1to2_0       139.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
478        49.40      CACC1           TypeCACC@CACC1  1to2_1       352.31     20.00      0.00       Undefined           -1.00      -1.00      
478        49.40      CACC2           TypeCACC@CACC2  1to2_1       323.28     23.52      2.00       SpeedControl        24.03      1.02       
478        49.40      CACC3           TypeCACC@CACC3  1to2_1       303.01     22.32      2.00       GapControl          15.27      0.68       
478        49.40      CACC4           TypeCACC@CACC4  1to2_1       283.46     21.12      2.00       GapControl          14.55      0.69       
478        49.40      CACC5           TypeCACC@CACC5  1to2_1       264.63     19.93      2.00       GapControl          13.83      0.69       
478        49.40      CACC6           TypeCACC@CACC6  1to2_1       246.52     18.73      2.00       GapControl          13.11      0.70       
478        49.40      CACC7           TypeCACC@CACC7  1to2_1       229.12     17.53      2.00       GapControl          12.40      0.71       
478        49.40      CACC8           TypeCACC@CACC8  1to2_1       212.44     16.35      1.99       GapControl          11.68      0.71       
478        49.40      CACC10          TypeCACC@CACC10 1to2_1       196.47     15.17      1.99       GapControl          10.98      0.72       

479        49.50      CACC9           TypeCACC@CACC9  1to2_0       140.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
479        49.50      CACC1           TypeCACC@CACC1  1to2_1       354.31     20.00      0.00       Undefined           -1.00      -1.00      
479        49.50      CACC2           TypeCACC@CACC2  1to2_1       325.66     23.72      2.00       SpeedControl        23.65      1.00       
479        49.50      CACC3           TypeCACC@CACC3  1to2_1       305.27     22.52      2.00       GapControl          15.39      0.68       
479        49.50      CACC4           TypeCACC@CACC4  1to2_1       285.60     21.32      2.00       GapControl          14.67      0.69       
479        49.50      CACC5           TypeCACC@CACC5  1to2_1       266.65     20.13      2.00       GapControl          13.95      0.69       
479        49.50      CACC6           TypeCACC@CACC6  1to2_1       248.41     18.93      2.00       GapControl          13.23      0.70       
479        49.50      CACC7           TypeCACC@CACC7  1to2_1       230.90     17.73      1.99       GapControl          12.51      0.71       
479        49.50      CACC8           TypeCACC@CACC8  1to2_1       214.10     16.54      1.98       GapControl          11.80      0.71       
479        49.50      CACC10          TypeCACC@CACC10 1to2_1       198.00     15.36      1.99       GapControl          11.09      0.72       

480        49.60      CACC9           TypeCACC@CACC9  1to2_0       140.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
480        49.60      CACC1           TypeCACC@CACC1  1to2_1       356.31     20.00      0.00       Undefined           -1.00      -1.00      
480        49.60      CACC2           TypeCACC@CACC2  1to2_1       328.05     23.92      2.00       SpeedControl        23.26      0.97       
480        49.60      CACC3           TypeCACC@CACC3  1to2_1       307.54     22.72      2.00       GapControl          15.51      0.68       
480        49.60      CACC4           TypeCACC@CACC4  1to2_1       287.75     21.52      2.00       GapControl          14.79      0.69       
480        49.60      CACC5           TypeCACC@CACC5  1to2_1       268.68     20.32      2.00       GapControl          14.07      0.69       
480        49.60      CACC6           TypeCACC@CACC6  1to2_1       250.32     19.13      2.00       GapControl          13.35      0.70       
480        49.60      CACC7           TypeCACC@CACC7  1to2_1       232.69     17.93      1.99       GapControl          12.63      0.70       
480        49.60      CACC8           TypeCACC@CACC8  1to2_1       215.77     16.74      1.98       GapControl          11.92      0.71       
480        49.60      CACC10          TypeCACC@CACC10 1to2_1       199.56     15.56      1.98       GapControl          11.21      0.72       

481        49.70      CACC9           TypeCACC@CACC9  1to2_0       141.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
481        49.70      CACC1           TypeCACC@CACC1  1to2_1       358.31     20.00      0.00       Undefined           -1.00      -1.00      
481        49.70      CACC2           TypeCACC@CACC2  1to2_1       330.46     24.12      2.00       SpeedControl        22.85      0.95       
481        49.70      CACC3           TypeCACC@CACC3  1to2_1       309.83     22.92      2.00       GapControl          15.63      0.68       
481        49.70      CACC4           TypeCACC@CACC4  1to2_1       289.92     21.72      2.00       GapControl          14.91      0.69       
481        49.70      CACC5           TypeCACC@CACC5  1to2_1       270.73     20.52      2.00       GapControl          14.19      0.69       
481        49.70      CACC6           TypeCACC@CACC6  1to2_1       252.26     19.33      2.00       GapControl          13.47      0.70       
481        49.70      CACC7           TypeCACC@CACC7  1to2_1       234.50     18.13      1.99       GapControl          12.75      0.70       
481        49.70      CACC8           TypeCACC@CACC8  1to2_1       217.47     16.94      1.98       GapControl          12.04      0.71       
481        49.70      CACC10          TypeCACC@CACC10 1to2_1       201.13     15.76      1.98       GapControl          11.33      0.72       

482        49.80      CACC9           TypeCACC@CACC9  1to2_0       141.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
482        49.80      CACC1           TypeCACC@CACC1  1to2_1       360.31     20.00      0.00       Undefined           -1.00      -1.00      
482        49.80      CACC2           TypeCACC@CACC2  1to2_1       332.89     24.32      2.00       SpeedControl        22.42      0.92       
482        49.80      CACC3           TypeCACC@CACC3  1to2_1       312.14     23.12      2.00       GapControl          15.75      0.68       
482        49.80      CACC4           TypeCACC@CACC4  1to2_1       292.11     21.92      2.00       GapControl          15.03      0.69       
482        49.80      CACC5           TypeCACC@CACC5  1to2_1       272.80     20.72      2.00       GapControl          14.31      0.69       
482        49.80      CACC6           TypeCACC@CACC6  1to2_1       254.21     19.53      2.00       GapControl          13.59      0.70       
482        49.80      CACC7           TypeCACC@CACC7  1to2_1       236.34     18.33      1.99       GapControl          12.87      0.70       
482        49.80      CACC8           TypeCACC@CACC8  1to2_1       219.18     17.14      1.98       GapControl          12.16      0.71       
482        49.80      CACC10          TypeCACC@CACC10 1to2_1       202.73     15.96      1.97       GapControl          11.45      0.72       

483        49.90      CACC9           TypeCACC@CACC9  1to2_0       142.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
483        49.90      CACC1           TypeCACC@CACC1  1to2_1       362.31     20.00      0.00       Undefined           -1.00      -1.00      
483        49.90      CACC2           TypeCACC@CACC2  1to2_1       335.28     23.82      -5.00      EmergencyBrake      22.03      0.92       
483        49.90      CACC3           TypeCACC@CACC3  1to2_1       314.48     23.32      2.00       GapControl          15.80      0.68       
483        49.90      CACC4           TypeCACC@CACC4  1to2_1       294.33     22.12      2.00       GapControl          15.15      0.68       
483        49.90      CACC5           TypeCACC@CACC5  1to2_1       274.90     20.92      2.00       GapControl          14.43      0.69       
483        49.90      CACC6           TypeCACC@CACC6  1to2_1       256.18     19.73      2.00       GapControl          13.71      0.70       
483        49.90      CACC7           TypeCACC@CACC7  1to2_1       238.19     18.53      1.99       GapControl          12.99      0.70       
483        49.90      CACC8           TypeCACC@CACC8  1to2_1       220.91     17.34      1.98       GapControl          12.28      0.71       
483        49.90      CACC10          TypeCACC@CACC10 1to2_1       204.35     16.16      1.97       GapControl          11.57      0.72       

484        50.00      CACC9           TypeCACC@CACC9  1to2_0       142.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
484        50.00      CACC1           TypeCACC@CACC1  1to2_1       364.31     20.00      0.00       Undefined           -1.00      -1.00      
484        50.00      CACC2           TypeCACC@CACC2  1to2_1       337.63     23.52      -3.00      SpeedControl        21.68      0.92       
484        50.00      CACC3           TypeCACC@CACC3  1to2_1       316.81     23.38      0.60       GapControl          15.82      0.68       
484        50.00      CACC4           TypeCACC@CACC4  1to2_1       296.56     22.32      2.00       GapControl          15.26      0.68       
484        50.00      CACC5           TypeCACC@CACC5  1to2_1       277.01     21.12      2.00       GapControl          14.55      0.69       
484        50.00      CACC6           TypeCACC@CACC6  1to2_1       258.18     19.93      1.99       GapControl          13.83      0.69       
484        50.00      CACC7           TypeCACC@CACC7  1to2_1       240.06     18.73      1.99       GapControl          13.11      0.70       
484        50.00      CACC8           TypeCACC@CACC8  1to2_1       222.67     17.54      1.98       GapControl          12.40      0.71       
484        50.00      CACC10          TypeCACC@CACC10 1to2_1       205.98     16.35      1.97       GapControl          11.69      0.71       

485        50.10      CACC9           TypeCACC@CACC9  1to2_0       143.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
485        50.10      CACC1           TypeCACC@CACC1  1to2_1       366.31     20.00      0.00       Undefined           -1.00      -1.00      
485        50.10      CACC2           TypeCACC@CACC2  1to2_1       339.97     23.36      -1.60      SpeedControl        21.34      0.91       
485        50.10      CACC3           TypeCACC@CACC3  1to2_1       319.15     23.36      -0.23      GapControl          15.82      0.68       
485        50.10      CACC4           TypeCACC@CACC4  1to2_1       298.81     22.50      1.72       GapControl          15.34      0.68       
485        50.10      CACC5           TypeCACC@CACC5  1to2_1       279.14     21.32      2.00       GapControl          14.67      0.69       
485        50.10      CACC6           TypeCACC@CACC6  1to2_1       260.19     20.13      1.99       GapControl          13.95      0.69       
485        50.10      CACC7           TypeCACC@CACC7  1to2_1       241.96     18.93      1.99       GapControl          13.23      0.70       
485        50.10      CACC8           TypeCACC@CACC8  1to2_1       224.44     17.73      1.98       GapControl          12.52      0.71       
485        50.10      CACC10          TypeCACC@CACC10 1to2_1       207.64     16.55      1.97       GapControl          11.80      0.71       

486        50.20      CACC9           TypeCACC@CACC9  1to2_0       143.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
486        50.20      CACC1           TypeCACC@CACC1  1to2_1       368.31     20.00      0.00       Undefined           -1.00      -1.00      
486        50.20      CACC2           TypeCACC@CACC2  1to2_1       342.30     23.31      -0.54      SpeedControl        21.01      0.90       
486        50.20      CACC3           TypeCACC@CACC3  1to2_1       321.48     23.30      -0.64      GapControl          15.82      0.68       
486        50.20      CACC4           TypeCACC@CACC4  1to2_1       301.07     22.63      1.31       GapControl          15.41      0.68       
486        50.20      CACC5           TypeCACC@CACC5  1to2_1       281.29     21.52      1.94       GapControl          14.78      0.69       
486        50.20      CACC6           TypeCACC@CACC6  1to2_1       262.22     20.33      1.99       GapControl          14.07      0.69       
486        50.20      CACC7           TypeCACC@CACC7  1to2_1       243.87     19.13      1.99       GapControl          13.35      0.70       
486        50.20      CACC8           TypeCACC@CACC8  1to2_1       226.23     17.93      1.99       GapControl          12.64      0.70       
486        50.20      CACC10          TypeCACC@CACC10 1to2_1       209.31     16.75      1.97       GapControl          11.92      0.71       

487        50.30      CACC9           TypeCACC@CACC9  1to2_0       144.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
487        50.30      CACC1           TypeCACC@CACC1  1to2_1       370.31     20.00      0.00       Undefined           -1.00      -1.00      
487        50.30      CACC2           TypeCACC@CACC2  1to2_1       344.63     23.34      0.27       SpeedControl        20.68      0.89       
487        50.30      CACC3           TypeCACC@CACC3  1to2_1       323.80     23.22      -0.73      GapControl          15.83      0.68       
487        50.30      CACC4           TypeCACC@CACC4  1to2_1       303.34     22.71      0.87       GapControl          15.46      0.68       
487        50.30      CACC5           TypeCACC@CACC5  1to2_1       283.46     21.70      1.81       GapControl          14.88      0.69       
487        50.30      CACC6           TypeCACC@CACC6  1to2_1       264.27     20.52      1.98       GapControl          14.19      0.69       
487        50.30      CACC7           TypeCACC@CACC7  1to2_1       245.80     19.33      1.99       GapControl          13.47      0.70       
487        50.30      CACC8           TypeCACC@CACC8  1to2_1       228.05     18.13      1.99       GapControl          12.76      0.70       
487        50.30      CACC10          TypeCACC@CACC10 1to2_1       211.01     16.94      1.97       GapControl          12.04      0.71       

488        50.40      CACC9           TypeCACC@CACC9  1to2_0       144.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
488        50.40      CACC1           TypeCACC@CACC1  1to2_1       372.31     20.00      0.00       Undefined           -1.00      -1.00      
488        50.40      CACC2           TypeCACC@CACC2  1to2_1       346.97     23.42      0.87       SpeedControl        20.34      0.87       
488        50.40      CACC3           TypeCACC@CACC3  1to2_1       326.12     23.17      -0.58      GapControl          15.85      0.68       
488        50.40      CACC4           TypeCACC@CACC4  1to2_1       305.62     22.76      0.49       GapControl          15.50      0.68       
488        50.40      CACC5           TypeCACC@CACC5  1to2_1       285.65     21.86      1.61       GapControl          14.97      0.68       
488        50.40      CACC6           TypeCACC@CACC6  1to2_1       266.35     20.72      1.95       GapControl          14.30      0.69       
488        50.40      CACC7           TypeCACC@CACC7  1to2_1       247.75     19.53      1.99       GapControl          13.59      0.70       
488        50.40      CACC8           TypeCACC@CACC8  1to2_1       229.88     18.33      1.99       GapControl          12.87      0.70       
488        50.40      CACC10          TypeCACC@CACC10 1to2_1       212.72     17.14      1.97       GapControl          12.16      0.71       

489        50.50      CACC9           TypeCACC@CACC9  1to2_0       145.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
489        50.50      CACC1           TypeCACC@CACC1  1to2_1       374.31     20.00      0.00       Undefined           -1.00      -1.00      
489        50.50      CACC2           TypeCACC@CACC2  1to2_1       349.33     23.55      1.31       SpeedControl        19.98      0.85       
489        50.50      CACC3           TypeCACC@CACC3  1to2_1       328.43     23.14      -0.28      GapControl          15.90      0.69       
489        50.50      CACC4           TypeCACC@CACC4  1to2_1       307.90     22.78      0.21       GapControl          15.54      0.68       
489        50.50      CACC5           TypeCACC@CACC5  1to2_1       287.85     22.00      1.36       GapControl          15.05      0.68       
489        50.50      CACC6           TypeCACC@CACC6  1to2_1       268.44     20.91      1.88       GapControl          14.41      0.69       
489        50.50      CACC7           TypeCACC@CACC7  1to2_1       249.73     19.73      1.98       GapControl          13.71      0.70       
489        50.50      CACC8           TypeCACC@CACC8  1to2_1       231.73     18.53      1.99       GapControl          12.99      0.70       
489        50.50      CACC10          TypeCACC@CACC10 1to2_1       214.45     17.34      1.98       GapControl          12.28      0.71       

490        50.60      CACC9           TypeCACC@CACC9  1to2_0       145.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
490        50.60      CACC1           TypeCACC@CACC1  1to2_1       376.31     20.00      0.00       Undefined           -1.00      -1.00      
490        50.60      CACC2           TypeCACC@CACC2  1to2_1       351.70     23.72      1.62       SpeedControl        19.61      0.83       
490        50.60      CACC3           TypeCACC@CACC3  1to2_1       330.75     23.15      0.12       GapControl          15.95      0.69       
490        50.60      CACC4           TypeCACC@CACC4  1to2_1       310.18     22.79      0.06       GapControl          15.57      0.68       
490        50.60      CACC5           TypeCACC@CACC5  1to2_1       290.06     22.11      1.10       GapControl          15.12      0.68       
490        50.60      CACC6           TypeCACC@CACC6  1to2_1       270.55     21.08      1.77       GapControl          14.51      0.69       
490        50.60      CACC7           TypeCACC@CACC7  1to2_1       251.72     19.92      1.96       GapControl          13.83      0.69       
490        50.60      CACC8           TypeCACC@CACC8  1to2_1       233.61     18.73      1.99       GapControl          13.11      0.70       
490        50.60      CACC10          TypeCACC@CACC10 1to2_1       216.21     17.54      1.98       GapControl          12.40      0.71       

491        50.70      CACC9           TypeCACC@CACC9  1to2_0       146.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
491        50.70      CACC1           TypeCACC@CACC1  1to2_1       378.31     20.00      0.00       Undefined           -1.00      -1.00      
491        50.70      CACC2           TypeCACC@CACC2  1to2_1       354.02     23.22      -5.00      EmergencyBrake      19.29      0.83       
491        50.70      CACC3           TypeCACC@CACC3  1to2_1       333.07     23.21      0.56       GapControl          15.95      0.69       
491        50.70      CACC4           TypeCACC@CACC4  1to2_1       312.45     22.80      0.05       GapControl          15.61      0.68       
491        50.70      CACC5           TypeCACC@CACC5  1to2_1       292.28     22.19      0.85       GapControl          15.18      0.68       
491        50.70      CACC6           TypeCACC@CACC6  1to2_1       272.67     21.25      1.62       GapControl          14.61      0.69       
491        50.70      CACC7           TypeCACC@CACC7  1to2_1       253.73     20.11      1.92       GapControl          13.94      0.69       
491        50.70      CACC8           TypeCACC@CACC8  1to2_1       235.50     18.93      1.99       GapControl          13.23      0.70       
491        50.70      CACC10          TypeCACC@CACC10 1to2_1       217.98     17.73      1.98       GapControl          12.52      0.71       

492        50.80      CACC9           TypeCACC@CACC9  1to2_0       146.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
492        50.80      CACC1           TypeCACC@CACC1  1to2_1       380.31     20.00      0.00       Undefined           -1.00      -1.00      
492        50.80      CACC2           TypeCACC@CACC2  1to2_1       356.31     22.92      -3.00      SpeedControl        19.00      0.83       
492        50.80      CACC3           TypeCACC@CACC3  1to2_1       335.38     23.17      -0.37      GapControl          15.93      0.69       
492        50.80      CACC4           TypeCACC@CACC4  1to2_1       314.74     22.81      0.17       GapControl          15.65      0.69       
492        50.80      CACC5           TypeCACC@CACC5  1to2_1       294.50     22.26      0.66       GapControl          15.23      0.68       
492        50.80      CACC6           TypeCACC@CACC6  1to2_1       274.81     21.39      1.45       GapControl          14.69      0.69       
492        50.80      CACC7           TypeCACC@CACC7  1to2_1       255.76     20.30      1.86       GapControl          14.05      0.69       
492        50.80      CACC8           TypeCACC@CACC8  1to2_1       237.41     19.12      1.97       GapControl          13.35      0.70       
492        50.80      CACC10          TypeCACC@CACC10 1to2_1       219.77     17.93      1.99       GapControl          12.64      0.70       

493        50.90      CACC9           TypeCACC@CACC9  1to2_0       147.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
493        50.90      CACC1           TypeCACC@CACC1  1to2_1       382.31     20.00      0.00       Undefined           -1.00      -1.00      
493        50.90      CACC2           TypeCACC@CACC2  1to2_1       358.59     22.76      -1.54      SpeedControl        18.72      0.82       
493        50.90      CACC3           TypeCACC@CACC3  1to2_1       337.69     23.09      -0.81      GapControl          15.89      0.69       
493        50.90      CACC4           TypeCACC@CACC4  1to2_1       317.02     22.82      0.12       GapControl          15.68      0.69       
493        50.90      CACC5           TypeCACC@CACC5  1to2_1       296.73     22.31      0.53       GapControl          15.28      0.69       
493        50.90      CACC6           TypeCACC@CACC6  1to2_1       276.96     21.52      1.27       GapControl          14.77      0.69       
493        50.90      CACC7           TypeCACC@CACC7  1to2_1       257.81     20.48      1.77       GapControl          14.15      0.69       
493        50.90      CACC8           TypeCACC@CACC8  1to2_1       239.34     19.32      1.95       GapControl          13.47      0.70       
493        50.90      CACC10          TypeCACC@CACC10 1to2_1       221.59     18.13      1.99       GapControl          12.76      0.70       

494        51.00      CACC9           TypeCACC@CACC9  1to2_0       147.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
494        51.00      CACC1           TypeCACC@CACC1  1to2_1       384.31     20.00      0.00       Undefined           -1.00      -1.00      
494        51.00      CACC2           TypeCACC@CACC2  1to2_1       360.86     22.72      -0.43      SpeedControl        18.45      0.81       
494        51.00      CACC3           TypeCACC@CACC3  1to2_1       339.99     23.00      -0.90      GapControl          15.87      0.69       
494        51.00      CACC4           TypeCACC@CACC4  1to2_1       319.30     22.82      -0.00      GapControl          15.69      0.69       
494        51.00      CACC5           TypeCACC@CACC5  1to2_1       298.97     22.36      0.44       GapControl          15.33      0.69       
494        51.00      CACC6           TypeCACC@CACC6  1to2_1       279.12     21.63      1.10       GapControl          14.85      0.69       
494        51.00      CACC7           TypeCACC@CACC7  1to2_1       259.87     20.64      1.66       GapControl          14.25      0.69       
494        51.00      CACC8           TypeCACC@CACC8  1to2_1       241.29     19.51      1.91       GapControl          13.58      0.70       
494        51.00      CACC10          TypeCACC@CACC10 1to2_1       223.42     18.33      1.98       GapControl          12.87      0.70       

495        51.10      CACC9           TypeCACC@CACC9  1to2_0       148.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
495        51.10      CACC1           TypeCACC@CACC1  1to2_1       386.31     20.00      0.00       Undefined           -1.00      -1.00      
495        51.10      CACC2           TypeCACC@CACC2  1to2_1       363.14     22.76      0.40       SpeedControl        18.17      0.80       
495        51.10      CACC3           TypeCACC@CACC3  1to2_1       342.29     22.92      -0.75      GapControl          15.85      0.69       
495        51.10      CACC4           TypeCACC@CACC4  1to2_1       321.58     22.81      -0.11      GapControl          15.70      0.69       
495        51.10      CACC5           TypeCACC@CACC5  1to2_1       301.21     22.39      0.36       GapControl          15.37      0.69       
495        51.10      CACC6           TypeCACC@CACC6  1to2_1       281.30     21.72      0.94       GapControl          14.91      0.69       
495        51.10      CACC7           TypeCACC@CACC7  1to2_1       261.95     20.79      1.53       GapControl          14.34      0.69       
495        51.10      CACC8           TypeCACC@CACC8  1to2_1       243.26     19.70      1.86       GapControl          13.69      0.69       
495        51.10      CACC10          TypeCACC@CACC10 1to2_1       225.27     18.53      1.97       GapControl          12.99      0.70       

496        51.20      CACC9           TypeCACC@CACC9  1to2_0       148.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
496        51.20      CACC1           TypeCACC@CACC1  1to2_1       388.31     20.00      0.00       Undefined           -1.00      -1.00      
496        51.20      CACC2           TypeCACC@CACC2  1to2_1       365.42     22.86      1.03       SpeedControl        17.89      0.78       
496        51.20      CACC3           TypeCACC@CACC3  1to2_1       344.57     22.88      -0.44      GapControl          15.85      0.69       
496        51.20      CACC4           TypeCACC@CACC4  1to2_1       323.86     22.80      -0.16      GapControl          15.71      0.69       
496        51.20      CACC5           TypeCACC@CACC5  1to2_1       303.45     22.42      0.29       GapControl          15.41      0.69       
496        51.20      CACC6           TypeCACC@CACC6  1to2_1       283.48     21.80      0.81       GapControl          14.98      0.69       
496        51.20      CACC7           TypeCACC@CACC7  1to2_1       264.04     20.93      1.40       GapControl          14.43      0.69       
496        51.20      CACC8           TypeCACC@CACC8  1to2_1       245.25     19.88      1.79       GapControl          13.79      0.69       
496        51.20      CACC10          TypeCACC@CACC10 1to2_1       227.14     18.72      1.95       GapControl          13.11      0.70       

497        51.30      CACC9           TypeCACC@CACC9  1to2_0       149.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
497        51.30      CACC1           TypeCACC@CACC1  1to2_1       390.31     20.00      0.00       Undefined           -1.00      -1.00      
497        51.30      CACC2           TypeCACC@CACC2  1to2_1       367.72     23.01      1.48       SpeedControl        17.59      0.76       
497        51.30      CACC3           TypeCACC@CACC3  1to2_1       346.86     22.88      -0.04      GapControl          15.86      0.69       
497        51.30      CACC4           TypeCACC@CACC4  1to2_1       326.14     22.78      -0.14      GapControl          15.72      0.69       
497        51.30      CACC5           TypeCACC@CACC5  1to2_1       305.70     22.45      0.24       GapControl          15.44      0.69       
497        51.30      CACC6           TypeCACC@CACC6  1to2_1       285.66     21.87      0.70       GapControl          15.03      0.69       
497        51.30      CACC7           TypeCACC@CACC7  1to2_1       266.15     21.06      1.26       GapControl          14.51      0.69       
497        51.30      CACC8           TypeCACC@CACC8  1to2_1       247.25     20.05      1.70       GapControl          13.90      0.69       
497        51.30      CACC10          TypeCACC@CACC10 1to2_1       229.03     18.91      1.91       GapControl          13.22      0.70       

498        51.40      CACC9           TypeCACC@CACC9  1to2_0       149.99     5.00       0.00       EmergencyBrake      -1.00      -1.00      
498        51.40      CACC1           TypeCACC@CACC1  1to2_1       392.31     20.00      0.00       Undefined           -1.00      -1.00      
498        51.40      CACC2           TypeCACC@CACC2  1to2_1       370.04     23.19      1.81       SpeedControl        17.27      0.74       
498        51.40      CACC3           TypeCACC@CACC3  1to2_1       349.15     22.92      0.39       GapControl          15.89      0.69       
498        51.40      CACC4           TypeCACC@CACC4  1to2_1       328.42     22.78      -0.03      GapControl          15.74      0.69       
498        51.40      CACC5           TypeCACC@CACC5  1to2_1       307.94     22.47      0.22       GapControl          15.48      0.69       
498        51.40      CACC6           TypeCACC@CACC6  1to2_1       287.86     21.93      0.62       GapControl          15.09      0.69       
498        51.40      CACC7           TypeCACC@CACC7  1to2_1       268.27     21.17      1.14       GapControl          14.59      0.69       
498        51.40      CACC8           TypeCACC@CACC8  1to2_1       249.28     20.21      1.60       GapControl          13.99      0.69       
498        51.40      CACC10          TypeCACC@CACC10 1to2_1       230.94     19.10      1.86       GapControl          13.33      0.70       

499        51.50      CACC9           TypeCACC@CACC9  1to2_0       150.49     5.00       0.00       EmergencyBrake      -1.00      -1.00      
499        51.50      CACC1           TypeCACC@CACC1  1to2_1       394.31     20.00      0.00       Undefined           -1.00      -1.00      
499        51.50      CACC2           TypeCACC@CACC2  1to2_1       372.31     22.69      -5.00      EmergencyBrake      17.00      0.75       
499        51.50      CACC3           TypeCACC@CACC3  1to2_1       351.45     23.00      0.80       GapControl          15.86      0.69       
499        51.50      CACC4           TypeCACC@CACC4  1to2_1       330.70     22.79      0.14       GapControl          15.76      0.69       
499        51.50      CACC5           TypeCACC@CACC5  1to2_1       310.19     22.49      0.23       GapControl          15.51      0.69       
499        51.50      CACC6           TypeCACC@CACC6  1to2_1       290.06     21.99      0.56       GapControl          15.14      0.69       
499        51.50      CACC7           TypeCACC@CACC7  1to2_1       270.40     21.28      1.02       GapControl          14.66      0.69       
499        51.50      CACC8           TypeCACC@CACC8  1to2_1       251.31     20.35      1.50       GapControl          14.09      0.69       
499        51.50      CACC10          TypeCACC@CACC10 1to2_1       232.87     19.28      1.81       GapControl          13.44      0.70       

