index     timeStep    vehicleName    lane        pos        speed       TLid        yellowOrRed      
329        37.80      Veh5            WC_3         85.15      0.00       C               1               

330        37.90      Bike4           EC_2         27.96      5.50       C               1               
330        37.90      Veh7            EC_3         85.14      0.01       C               1               
330        37.90      Bike1           NC_2         85.86      0.04       C               1               
330        37.90      Bike2           SC_2         27.77      5.54       C               1               
330        37.90      Veh3            SC_3         84.39      0.01       C               1               
330        37.90      Veh4            SC_4         83.43      0.62       C               1               
330        37.90      Bike3           WC_2         85.11      0.04       C               1               
330        37.90      Veh5            WC_3         85.15      0.00       C               1               

331        38.00      Bike4           EC_2         28.51      5.50       C               1               
331        38.00      Veh7            EC_3         85.14      0.01       C               1               
331        38.00      Bike1           NC_2         85.86      0.04       C               1               
331        38.00      Bike2           SC_2         28.33      5.54       C               1               
331        38.00      Veh3            SC_3         84.39      0.01       C               1               
331        38.00      Veh4            SC_4         83.49      0.59       C               1               
331        38.00      Bike3           WC_2         85.12      0.04       C               1               
331        38.00      Veh5            WC_3         85.15      0.00       C               1               

332        38.10      Bike4           EC_2         29.07      5.54       C               1               
332        38.10      Veh7            EC_3         85.14      0.01       C               1               
332        38.10      Bike1           NC_2         85.87      0.04       C               1               
332        38.10      Bike2           SC_2         28.88      5.52       C               1               
332        38.10      Veh3            SC_3         84.39      0.01       C               1               
332        38.10      Veh4            SC_4         83.54      0.55       C               1               
332        38.10      Bike3           WC_2         85.12      0.03       C               1               
332        38.10      Veh5            WC_3         85.15      0.00       C               1               

333        38.20      Bike4           EC_2         29.62      5.54       C               1               
333        38.20      Veh7            EC_3         85.14      0.01       C               1               
333        38.20      Bike1           NC_2         85.87      0.03       C               1               
333        38.20      Bike2           SC_2         29.43      5.53       C               1               
333        38.20      Veh3            SC_3         84.39      0.01       C               1               
333        38.20      Veh4            SC_4         83.60      0.52       C               1               
333        38.20      Bike3           WC_2         85.12      0.03       C               1               
333        38.20      Veh5            WC_3         85.15      0.00       C               1               

334        38.30      Bike4           EC_2         30.17      5.52       C               1               
334        38.30      Veh7            EC_3         85.14      0.01       C               1               
334        38.30      Bike1           NC_2         85.87      0.03       C               1               
334        38.30      Bike2           SC_2         29.98      5.51       C               1               
334        38.30      Veh3            SC_3         84.39      0.01       C               1               
334        38.30      Veh4            SC_4         83.64      0.49       C               1               
334        38.30      Bike3           WC_2         85.12      0.03       C               1               
334        38.30      Veh5            WC_3         85.15      0.00       C               1               

335        38.40      Bike4           EC_2         30.72      5.54       C               1               
335        38.40      Veh7            EC_3         85.14      0.01       C               1               
335        38.40      Bike1           NC_2         85.87      0.03       C               1               
335        38.40      Bike2           SC_2         30.53      5.51       C               1               
335        38.40      Veh3            SC_3         84.39      0.01       C               1               
335        38.40      Veh4            SC_4         83.69      0.46       C               1               
335        38.40      Bike3           WC_2         85.13      0.02       C               1               
335        38.40      Veh5            WC_3         85.15      0.00       C               1               

336        38.50      Bike4           EC_2         31.28      5.51       C               1               
336        38.50      Veh7            EC_3         85.14      0.01       C               1               
336        38.50      Bike1           NC_2         85.88      0.02       C               1               
336        38.50      Bike2           SC_2         31.09      5.55       C               1               
336        38.50      Veh3            SC_3         84.39      0.00       C               1               
336        38.50      Veh4            SC_4         83.73      0.43       C               1               
336        38.50      Bike3           WC_2         85.13      0.02       C               1               
336        38.50      Veh5            WC_3         85.15      0.00       C               1               

337        38.60      Bike4           EC_2         31.83      5.54       C               1               
337        38.60      Veh7            EC_3         85.14      0.00       C               1               
337        38.60      Bike1           NC_2         85.88      0.02       C               1               
337        38.60      Bike2           SC_2         31.64      5.50       C               1               
337        38.60      Veh3            SC_3         84.40      0.00       C               1               
337        38.60      Veh4            SC_4         83.77      0.41       C               1               
337        38.60      Bike3           WC_2         85.13      0.02       C               1               
337        38.60      Veh5            WC_3         85.15      0.00       C               1               

338        38.70      Bike4           EC_2         32.38      5.51       C               1               
338        38.70      Veh7            EC_3         85.15      0.00       C               1               
338        38.70      Bike1           NC_2         85.88      0.02       C               1               
338        38.70      Bike2           SC_2         32.19      5.54       C               1               
338        38.70      Veh3            SC_3         84.40      0.00       C               1               
338        38.70      Veh4            SC_4         83.81      0.38       C               1               
338        38.70      Bike3           WC_2         85.13      0.02       C               1               
338        38.70      Veh5            WC_3         85.15      0.00       C               1               

339        38.80      Bike4           EC_2         32.94      5.55       C               1               
339        38.80      Veh7            EC_3         85.15      0.00       C               1               
339        38.80      Bike1           NC_2         85.88      0.02       C               1               
339        38.80      Bike2           SC_2         32.74      5.51       C               1               
339        38.80      Veh3            SC_3         84.40      0.00       C               1               
339        38.80      Veh4            SC_4         83.85      0.36       C               1               
339        38.80      Bike3           WC_2         85.13      0.02       C               1               
339        38.80      Veh5            WC_3         85.15      0.00       C               1               

340        38.90      Bike4           EC_2         33.49      5.50       C               0               
340        38.90      Veh7            EC_3         85.18      0.30       C               0               
340        38.90      Bike1           NC_2         85.88      0.02       C               1               
340        38.90      Bike2           SC_2         33.30      5.54       C               1               
340        38.90      Veh3            SC_3         84.40      0.00       C               1               
340        38.90      Veh4            SC_4         83.88      0.34       C               1               
340        38.90      Bike3           WC_2         85.14      0.01       C               1               
340        38.90      Veh5            WC_3         85.15      0.00       C               1               

341        39.00      Bike4           EC_2         34.04      5.53       C               0               
341        39.00      Veh7            EC_3         85.24      0.60       C               0               
341        39.00      Bike1           NC_2         85.89      0.01       C               1               
341        39.00      Bike2           SC_2         33.85      5.52       C               1               
341        39.00      Veh3            SC_3         84.40      0.00       C               1               
341        39.00      Veh4            SC_4         83.91      0.32       C               1               
341        39.00      Bike3           WC_2         85.14      0.01       C               1               
341        39.00      Veh5            WC_3         85.15      0.00       C               1               

342        39.10      Bike4           EC_2         34.59      5.52       C               0               
342        39.10      Veh7            EC_3         85.33      0.90       C               0               
342        39.10      Bike1           NC_2         85.89      0.01       C               1               
342        39.10      Bike2           SC_2         34.40      5.54       C               1               
342        39.10      Veh3            SC_3         84.40      0.00       C               1               
342        39.10      Veh4            SC_4         83.96      0.49       C               1               
342        39.10      Bike3           WC_2         85.14      0.01       C               1               
342        39.10      Veh5            WC_3         85.15      0.00       C               1               

343        39.20      Bike4           EC_2         35.14      5.52       C               0               
343        39.20      Veh7            EC_3         85.45      1.20       C               0               
343        39.20      Bike1           NC_2         85.89      0.01       C               1               
343        39.20      Bike2           SC_2         34.95      5.52       C               1               
343        39.20      Veh3            SC_3         84.40      0.00       C               1               
343        39.20      Veh4            SC_4         84.01      0.44       C               1               
343        39.20      Bike3           WC_2         85.14      0.01       C               1               
343        39.20      Veh5            WC_3         85.15      0.00       C               1               

344        39.30      Bike4           EC_2         35.70      5.53       C               0               
344        39.30      Veh7            EC_3         85.60      1.50       C               0               
344        39.30      Bike1           NC_2         85.89      0.01       C               1               
344        39.30      Bike2           SC_2         35.51      5.54       C               1               
344        39.30      Veh3            SC_3         84.40      0.00       C               1               
344        39.30      Veh4            SC_4         84.05      0.39       C               1               
344        39.30      Bike3           WC_2         85.14      0.01       C               1               
344        39.30      Veh5            WC_3         85.15      0.00       C               1               

345        39.40      Bike4           EC_2         36.25      5.55       C               0               
345        39.40      Veh7            EC_3         85.78      1.80       C               0               
345        39.40      Bike1           NC_2         85.89      0.01       C               1               
345        39.40      Bike2           SC_2         36.06      5.53       C               1               
345        39.40      Veh3            SC_3         84.40      0.00       C               1               
345        39.40      Veh4            SC_4         84.08      0.35       C               1               
345        39.40      Bike3           WC_2         85.14      0.01       C               1               
345        39.40      Veh5            WC_3         85.15      0.00       C               1               

346        39.50      Bike4           EC_2         36.80      5.54       C               0               
346        39.50      Veh7            EC_3         85.99      2.10       C               0               
346        39.50      Bike1           NC_2         85.89      0.01       C               1               
346        39.50      Bike2           SC_2         36.61      5.52       C               1               
346        39.50      Veh3            SC_3         84.40      0.00       C               1               
346        39.50      Veh4            SC_4         84.11      0.32       C               1               
346        39.50      Bike3           WC_2         85.14      0.01       C               1               
346        39.50      Veh5            WC_3         85.15      0.00       C               1               

347        39.60      Bike4           EC_2         37.36      5.55       C               0               
347        39.60      Bike1           NC_2         85.89      0.01       C               1               
347        39.60      Bike2           SC_2         37.16      5.50       C               1               
347        39.60      Veh3            SC_3         84.40      0.00       C               1               
347        39.60      Veh4            SC_4         84.14      0.29       C               1               
347        39.60      Bike3           WC_2         85.14      0.01       C               1               
347        39.60      Veh5            WC_3         85.15      0.00       C               1               

348        39.70      Bike4           EC_2         37.91      5.50       C               0               
348        39.70      Bike1           NC_2         85.89      0.01       C               1               
348        39.70      Bike2           SC_2         37.72      5.55       C               1               
348        39.70      Veh3            SC_3         84.40      0.00       C               1               
348        39.70      Veh4            SC_4         84.17      0.26       C               1               
348        39.70      Bike3           WC_2         85.14      0.01       C               1               
348        39.70      Veh5            WC_3         85.15      0.00       C               1               

349        39.80      Bike4           EC_2         38.46      5.52       C               0               
349        39.80      Bike1           NC_2         85.89      0.01       C               1               
349        39.80      Bike2           SC_2         38.27      5.55       C               1               
349        39.80      Veh3            SC_3         84.40      0.00       C               1               
349        39.80      Veh4            SC_4         84.19      0.23       C               1               
349        39.80      Bike3           WC_2         85.14      0.01       C               1               
349        39.80      Veh5            WC_3         85.15      0.00       C               1               

350        39.90      Bike4           EC_2         39.01      5.50       C               0               
350        39.90      Bike1           NC_2         85.89      0.01       C               1               
350        39.90      Bike2           SC_2         38.82      5.54       C               1               
350        39.90      Veh3            SC_3         84.40      0.00       C               1               
350        39.90      Veh4            SC_4         84.21      0.21       C               1               
350        39.90      Bike3           WC_2         85.14      0.01       C               1               
350        39.90      Veh5            WC_3         85.15      0.00       C               1               

351        40.00      Bike4           EC_2         39.56      5.51       C               0               
351        40.00      Bike1           NC_2         85.89      0.01       C               1               
351        40.00      Bike2           SC_2         39.38      5.54       C               1               
351        40.00      Veh3            SC_3         84.40      0.00       C               1               
351        40.00      Veh4            SC_4         84.23      0.19       C               1               
351        40.00      Bike3           WC_2         85.14      0.00       C               1               
351        40.00      Veh5            WC_3         85.15      0.00       C               1               

352        40.10      Bike4           EC_2         40.12      5.54       C               0               
352        40.10      Bike1           NC_2         85.89      0.00       C               1               
352        40.10      Bike2           SC_2         39.93      5.54       C               1               
352        40.10      Veh3            SC_3         84.40      0.00       C               1               
352        40.10      Veh4            SC_4         84.25      0.17       C               1               
352        40.10      Bike3           WC_2         85.15      0.00       C               1               
352        40.10      Veh5            WC_3         85.15      0.00       C               1               

353        40.20      Bike4           EC_2         40.67      5.51       C               0               
353        40.20      Bike1           NC_2         85.90      0.00       C               1               
353        40.20      Bike2           SC_2         40.48      5.52       C               1               
353        40.20      Veh3            SC_3         84.40      0.00       C               1               
353        40.20      Veh4            SC_4         84.26      0.15       C               1               
353        40.20      Bike3           WC_2         85.15      0.00       C               1               
353        40.20      Veh5            WC_3         85.15      0.00       C               1               

354        40.30      Bike4           EC_2         41.22      5.50       C               0               
354        40.30      Bike1           NC_2         85.90      0.00       C               1               
354        40.30      Bike2           SC_2         41.04      5.52       C               1               
354        40.30      Veh3            SC_3         84.40      0.00       C               1               
354        40.30      Veh4            SC_4         84.28      0.14       C               1               
354        40.30      Bike3           WC_2         85.15      0.00       C               1               
354        40.30      Veh5            WC_3         85.15      0.00       C               1               

355        40.40      Bike4           EC_2         41.77      5.50       C               0               
355        40.40      Bike1           NC_2         85.90      0.00       C               1               
355        40.40      Bike2           SC_2         41.59      5.54       C               1               
355        40.40      Veh3            SC_3         84.40      0.00       C               1               
355        40.40      Veh4            SC_4         84.29      0.12       C               1               
355        40.40      Bike3           WC_2         85.15      0.00       C               1               
355        40.40      Veh5            WC_3         85.15      0.00       C               1               

356        40.50      Bike4           EC_2         42.32      5.50       C               0               
356        40.50      Bike1           NC_2         85.90      0.00       C               1               
356        40.50      Bike2           SC_2         42.14      5.54       C               1               
356        40.50      Veh3            SC_3         84.40      0.00       C               1               
356        40.50      Veh4            SC_4         84.30      0.11       C               1               
356        40.50      Bike3           WC_2         85.15      0.00       C               1               
356        40.50      Veh5            WC_3         85.15      0.00       C               1               

357        40.60      Bike4           EC_2         42.87      5.53       C               0               
357        40.60      Bike1           NC_2         85.90      0.00       C               1               
357        40.60      Bike2           SC_2         42.70      5.52       C               1               
357        40.60      Veh3            SC_3         84.40      0.00       C               1               
357        40.60      Veh4            SC_4         84.31      0.10       C               1               
357        40.60      Bike3           WC_2         85.15      0.00       C               1               
357        40.60      Veh5            WC_3         85.15      0.00       C               1               

358        40.70      Bike4           EC_2         43.42      5.53       C               0               
358        40.70      Bike1           NC_2         85.90      0.00       C               1               
358        40.70      Bike2           SC_2         43.25      5.55       C               1               
358        40.70      Veh3            SC_3         84.40      0.00       C               1               
358        40.70      Veh4            SC_4         84.32      0.09       C               1               
358        40.70      Bike3           WC_2         85.15      0.00       C               1               
358        40.70      Veh5            WC_3         85.15      0.00       C               1               

359        40.80      Bike4           EC_2         43.97      5.50       C               0               
359        40.80      Bike1           NC_2         85.90      0.00       C               1               
359        40.80      Bike2           SC_2         43.80      5.51       C               1               
359        40.80      Veh3            SC_3         84.40      0.00       C               1               
359        40.80      Veh4            SC_4         84.33      0.08       C               1               
359        40.80      Bike3           WC_2         85.15      0.00       C               1               
359        40.80      Veh5            WC_3         85.15      0.00       C               1               

360        40.90      Bike4           EC_2         44.53      5.54       C               0               
360        40.90      Bike1           NC_2         85.90      0.00       C               1               
360        40.90      Bike2           SC_2         44.36      5.53       C               1               
360        40.90      Veh3            SC_3         84.40      0.00       C               1               
360        40.90      Veh4            SC_4         84.33      0.07       C               1               
360        40.90      Bike3           WC_2         85.15      0.00       C               1               
360        40.90      Veh5            WC_3         85.15      0.00       C               1               

361        41.00      Bike4           EC_2         45.08      5.50       C               0               
361        41.00      Bike1           NC_2         85.90      0.00       C               1               
361        41.00      Bike2           SC_2         44.91      5.51       C               1               
361        41.00      Veh3            SC_3         84.40      0.00       C               1               
361        41.00      Veh4            SC_4         84.34      0.07       C               1               
361        41.00      Bike3           WC_2         85.15      0.00       C               1               
361        41.00      Veh5            WC_3         85.15      0.00       C               1               

362        41.10      Bike4           EC_2         45.63      5.51       C               0               
362        41.10      Bike1           NC_2         85.90      0.00       C               1               
362        41.10      Bike2           SC_2         45.46      5.54       C               1               
362        41.10      Veh3            SC_3         84.40      0.00       C               1               
362        41.10      Veh4            SC_4         84.35      0.06       C               1               
362        41.10      Bike3           WC_2         85.15      0.00       C               1               
362        41.10      Veh5            WC_3         85.15      0.00       C               1               

363        41.20      Bike4           EC_2         46.18      5.52       C               0               
363        41.20      Bike1           NC_2         85.90      0.00       C               1               
363        41.20      Bike2           SC_2         46.02      5.55       C               1               
363        41.20      Veh3            SC_3         84.40      0.00       C               1               
363        41.20      Veh4            SC_4         84.35      0.05       C               1               
363        41.20      Bike3           WC_2         85.15      0.00       C               1               
363        41.20      Veh5            WC_3         85.15      0.00       C               1               

364        41.30      Bike4           EC_2         46.73      5.52       C               0               
364        41.30      Bike1           NC_2         85.90      0.00       C               1               
364        41.30      Bike2           SC_2         46.57      5.55       C               1               
364        41.30      Veh3            SC_3         84.40      0.00       C               1               
364        41.30      Veh4            SC_4         84.36      0.05       C               1               
364        41.30      Bike3           WC_2         85.15      0.00       C               1               
364        41.30      Veh5            WC_3         85.15      0.00       C               1               

365        41.40      Bike4           EC_2         47.28      5.51       C               0               
365        41.40      Bike1           NC_2         85.90      0.00       C               1               
365        41.40      Bike2           SC_2         47.13      5.54       C               1               
365        41.40      Veh3            SC_3         84.40      0.00       C               1               
365        41.40      Veh4            SC_4         84.36      0.04       C               1               
365        41.40      Bike3           WC_2         85.15      0.00       C               1               
365        41.40      Veh5            WC_3         85.15      0.00       C               1               

366        41.50      Bike4           EC_2         47.84      5.55       C               0               
366        41.50      Bike1           NC_2         85.90      0.00       C               1               
366        41.50      Bike2           SC_2         47.68      5.50       C               1               
366        41.50      Veh3            SC_3         84.40      0.00       C               1               
366        41.50      Veh4            SC_4         84.36      0.04       C               1               
366        41.50      Bike3           WC_2         85.15      0.00       C               1               
366        41.50      Veh5            WC_3         85.15      0.00       C               1               

367        41.60      Bike4           EC_2         48.39      5.51       C               0               
367        41.60      Bike1           NC_2         85.90      0.00       C               1               
367        41.60      Bike2           SC_2         48.23      5.55       C               1               
367        41.60      Veh3            SC_3         84.40      0.00       C               1               
367        41.60      Veh4            SC_4         84.37      0.03       C               1               
367        41.60      Bike3           WC_2         85.15      0.00       C               1               
367        41.60      Veh5            WC_3         85.15      0.00       C               1               

368        41.70      Bike4           EC_2         48.94      5.50       C               0               
368        41.70      Bike1           NC_2         85.90      0.00       C               1               
368        41.70      Bike2           SC_2         48.78      5.50       C               1               
368        41.70      Veh3            SC_3         84.40      0.00       C               1               
368        41.70      Veh4            SC_4         84.37      0.03       C               1               
368        41.70      Bike3           WC_2         85.15      0.00       C               1               
368        41.70      Veh5            WC_3         85.15      0.00       C               1               

369        41.80      Bike4           EC_2         49.49      5.53       C               0               
369        41.80      Bike1           NC_2         85.90      0.00       C               1               
369        41.80      Bike2           SC_2         49.33      5.51       C               1               
369        41.80      Veh3            SC_3         84.40      0.00       C               1               
369        41.80      Veh4            SC_4         84.37      0.03       C               1               
369        41.80      Bike3           WC_2         85.15      0.00       C               1               
369        41.80      Veh5            WC_3         85.15      0.00       C               1               

370        41.90      Bike4           EC_2         50.04      5.52       C               0               
370        41.90      Bike1           NC_2         85.90      0.00       C               1               
370        41.90      Bike2           SC_2         49.88      5.51       C               1               
370        41.90      Veh3            SC_3         84.40      0.00       C               1               
370        41.90      Veh4            SC_4         84.38      0.03       C               1               
370        41.90      Bike3           WC_2         85.15      0.00       C               1               
370        41.90      Veh5            WC_3         85.15      0.00       C               1               

371        42.00      Bike4           EC_2         50.59      5.51       C               0               
371        42.00      Bike1           NC_2         85.90      0.00       C               1               
371        42.00      Bike2           SC_2         50.43      5.50       C               1               
371        42.00      Veh3            SC_3         84.40      0.00       C               1               
371        42.00      Veh4            SC_4         84.38      0.02       C               1               
371        42.00      Bike3           WC_2         85.15      0.00       C               1               
371        42.00      Veh5            WC_3         85.15      0.00       C               1               

372        42.10      Bike4           EC_2         51.15      5.54       C               0               
372        42.10      Bike1           NC_2         85.90      0.00       C               1               
372        42.10      Bike2           SC_2         50.98      5.50       C               1               
372        42.10      Veh3            SC_3         84.40      0.00       C               1               
372        42.10      Veh4            SC_4         84.38      0.02       C               1               
372        42.10      Bike3           WC_2         85.15      0.00       C               1               
372        42.10      Veh5            WC_3         85.15      0.00       C               1               

373        42.20      Bike4           EC_2         51.70      5.50       C               0               
373        42.20      Bike1           NC_2         85.90      0.00       C               1               
373        42.20      Bike2           SC_2         51.54      5.55       C               1               
373        42.20      Veh3            SC_3         84.40      0.00       C               1               
373        42.20      Veh4            SC_4         84.38      0.02       C               1               
373        42.20      Bike3           WC_2         85.15      0.00       C               1               
373        42.20      Veh5            WC_3         85.15      0.00       C               1               

374        42.30      Bike4           EC_2         52.25      5.53       C               0               
374        42.30      Bike1           NC_2         85.90      0.00       C               1               
374        42.30      Bike2           SC_2         52.09      5.51       C               1               
374        42.30      Veh3            SC_3         84.40      0.00       C               1               
374        42.30      Veh4            SC_4         84.38      0.02       C               1               
374        42.30      Bike3           WC_2         85.15      0.00       C               1               
374        42.30      Veh5            WC_3         85.15      0.00       C               1               

375        42.40      Bike4           EC_2         52.80      5.54       C               0               
375        42.40      Bike1           NC_2         85.90      0.00       C               1               
375        42.40      Bike2           SC_2         52.64      5.55       C               1               
375        42.40      Veh3            SC_3         84.40      0.00       C               1               
375        42.40      Veh4            SC_4         84.39      0.02       C               1               
375        42.40      Bike3           WC_2         85.15      0.00       C               1               
375        42.40      Veh5            WC_3         85.15      0.00       C               1               

376        42.50      Bike4           EC_2         53.36      5.53       C               0               
376        42.50      Bike1           NC_2         85.90      0.00       C               1               
376        42.50      Bike2           SC_2         53.20      5.51       C               1               
376        42.50      Veh3            SC_3         84.40      0.00       C               1               
376        42.50      Veh4            SC_4         84.39      0.01       C               1               
376        42.50      Bike3           WC_2         85.15      0.00       C               1               
376        42.50      Veh5            WC_3         85.15      0.00       C               1               

377        42.60      Bike4           EC_2         53.91      5.55       C               0               
377        42.60      Bike1           NC_2         85.90      0.00       C               1               
377        42.60      Bike2           SC_2         53.75      5.54       C               1               
377        42.60      Veh3            SC_3         84.40      0.00       C               1               
377        42.60      Veh4            SC_4         84.39      0.01       C               1               
377        42.60      Bike3           WC_2         85.15      0.00       C               1               
377        42.60      Veh5            WC_3         85.15      0.00       C               1               

378        42.70      Bike4           EC_2         54.47      5.53       C               0               
378        42.70      Bike1           NC_2         85.90      0.00       C               1               
378        42.70      Bike2           SC_2         54.30      5.50       C               1               
378        42.70      Veh3            SC_3         84.40      0.00       C               1               
378        42.70      Veh4            SC_4         84.39      0.01       C               1               
378        42.70      Bike3           WC_2         85.15      0.00       C               1               
378        42.70      Veh5            WC_3         85.15      0.00       C               1               

379        42.80      Bike4           EC_2         55.02      5.54       C               0               
379        42.80      Bike1           NC_2         85.90      0.00       C               1               
379        42.80      Bike2           SC_2         54.85      5.52       C               1               
379        42.80      Veh3            SC_3         84.40      0.00       C               1               
379        42.80      Veh4            SC_4         84.39      0.01       C               1               
379        42.80      Bike3           WC_2         85.15      0.00       C               1               
379        42.80      Veh5            WC_3         85.15      0.00       C               1               

380        42.90      Bike4           EC_2         55.57      5.55       C               0               
380        42.90      Bike1           NC_2         85.90      0.00       C               1               
380        42.90      Bike2           SC_2         55.40      5.51       C               1               
380        42.90      Veh3            SC_3         84.40      0.00       C               1               
380        42.90      Veh4            SC_4         84.39      0.01       C               1               
380        42.90      Bike3           WC_2         85.15      0.00       C               1               
380        42.90      Veh5            WC_3         85.15      0.00       C               1               

381        43.00      Bike4           EC_2         56.13      5.54       C               0               
381        43.00      Bike1           NC_2         85.90      0.00       C               1               
381        43.00      Bike2           SC_2         55.96      5.53       C               1               
381        43.00      Veh3            SC_3         84.40      0.00       C               1               
381        43.00      Veh4            SC_4         84.39      0.01       C               1               
381        43.00      Bike3           WC_2         85.15      0.00       C               1               
381        43.00      Veh5            WC_3         85.15      0.00       C               1               

382        43.10      Bike4           EC_2         56.68      5.54       C               0               
382        43.10      Bike1           NC_2         85.90      0.00       C               1               
382        43.10      Bike2           SC_2         56.51      5.53       C               1               
382        43.10      Veh3            SC_3         84.40      0.00       C               1               
382        43.10      Veh4            SC_4         84.39      0.01       C               1               
382        43.10      Bike3           WC_2         85.15      0.00       C               1               
382        43.10      Veh5            WC_3         85.15      0.00       C               1               

383        43.20      Bike4           EC_2         57.24      5.52       C               0               
383        43.20      Bike1           NC_2         85.90      0.00       C               1               
383        43.20      Bike2           SC_2         57.06      5.52       C               1               
383        43.20      Veh3            SC_3         84.40      0.00       C               1               
383        43.20      Veh4            SC_4         84.39      0.01       C               1               
383        43.20      Bike3           WC_2         85.15      0.00       C               1               
383        43.20      Veh5            WC_3         85.15      0.00       C               1               

384        43.30      Bike4           EC_2         57.79      5.53       C               0               
384        43.30      Bike1           NC_2         85.90      0.00       C               1               
384        43.30      Bike2           SC_2         57.61      5.55       C               1               
384        43.30      Veh3            SC_3         84.40      0.00       C               1               
384        43.30      Veh4            SC_4         84.39      0.01       C               1               
384        43.30      Bike3           WC_2         85.15      0.00       C               1               
384        43.30      Veh5            WC_3         85.15      0.00       C               1               

385        43.40      Bike4           EC_2         58.34      5.55       C               0               
385        43.40      Bike1           NC_2         85.90      0.00       C               1               
385        43.40      Bike2           SC_2         58.17      5.51       C               1               
385        43.40      Veh3            SC_3         84.40      0.00       C               1               
385        43.40      Veh4            SC_4         84.39      0.01       C               1               
385        43.40      Bike3           WC_2         85.15      0.00       C               1               
385        43.40      Veh5            WC_3         85.15      0.00       C               1               

386        43.50      Bike4           EC_2         58.90      5.53       C               0               
386        43.50      Bike1           NC_2         85.90      0.00       C               1               
386        43.50      Bike2           SC_2         58.72      5.50       C               1               
386        43.50      Veh3            SC_3         84.40      0.00       C               1               
386        43.50      Veh4            SC_4         84.39      0.00       C               1               
386        43.50      Bike3           WC_2         85.15      0.00       C               1               
386        43.50      Veh5            WC_3         85.15      0.00       C               1               

387        43.60      Bike4           EC_2         59.45      5.52       C               0               
387        43.60      Bike1           NC_2         85.90      0.00       C               1               
387        43.60      Bike2           SC_2         59.27      5.51       C               1               
387        43.60      Veh3            SC_3         84.40      0.00       C               1               
387        43.60      Veh4            SC_4         84.40      0.00       C               1               
387        43.60      Bike3           WC_2         85.15      0.00       C               1               
387        43.60      Veh5            WC_3         85.15      0.00       C               1               
