index     vehicle   timeStep    speed     accel       pos         gap       timeGap   
41         CACC2      5.00       0.00       0.00       5.10       19.60      -1.00      
42         CACC1      5.10       12.30      3.00       30.93      -1.00      -1.00      
42         CACC2      5.10       0.20       2.00       5.12       20.81      104.05     
43         CACC1      5.20       12.60      3.00       32.19      -1.00      -1.00      
43         CACC2      5.20       0.40       2.00       5.16       22.03      55.08      
44         CACC1      5.30       12.90      3.00       33.48      -1.00      -1.00      
44         CACC2      5.30       0.60       2.00       5.22       23.26      38.77      
45         CACC1      5.40       13.20      3.00       34.80      -1.00      -1.00      
45         CACC2      5.40       0.80       2.00       5.30       24.50      30.63      
46         CACC1      5.50       13.50      3.00       36.15      -1.00      -1.00      
46         CACC2      5.50       1.00       2.00       5.40       25.75      25.75      
47         CACC1      5.60       13.80      3.00       37.53      -1.00      -1.00      
47         CACC2      5.60       1.20       2.00       5.52       27.01      22.51      
48         CACC1      5.70       14.10      3.00       38.94      -1.00      -1.00      
48         CACC2      5.70       1.40       2.00       5.66       28.28      20.20      
49         CACC1      5.80       14.40      3.00       40.38      -1.00      -1.00      
49         CACC2      5.80       1.60       2.00       5.82       29.56      18.48      
50         CACC1      5.90       14.70      3.00       41.85      -1.00      -1.00      
50         CACC2      5.90       1.80       2.00       6.00       30.85      17.14      
51         CACC1      6.00       15.00      3.00       43.35      -1.00      -1.00      
51         CACC2      6.00       2.00       2.00       6.20       32.15      16.08      
52         CACC1      6.10       15.30      3.00       44.88      -1.00      -1.00      
52         CACC2      6.10       2.20       2.00       6.42       33.46      15.21      
53         CACC1      6.20       15.60      3.00       46.44      -1.00      -1.00      
53         CACC2      6.20       2.40       2.00       6.66       34.78      14.49      
54         CACC1      6.30       15.90      3.00       48.03      -1.00      -1.00      
54         CACC2      6.30       2.60       2.00       6.92       36.11      13.89      
55         CACC1      6.40       16.20      3.00       49.65      -1.00      -1.00      
55         CACC2      6.40       2.80       2.00       7.20       37.45      13.38      
56         CACC1      6.50       16.50      3.00       51.30      -1.00      -1.00      
56         CACC2      6.50       3.00       2.00       7.50       38.80      12.93      
57         CACC1      6.60       16.80      3.00       52.98      -1.00      -1.00      
57         CACC2      6.60       3.20       2.00       7.82       40.16      12.55      
58         CACC1      6.70       17.10      3.00       54.69      -1.00      -1.00      
58         CACC2      6.70       3.40       2.00       8.16       41.53      12.21      
59         CACC1      6.80       17.40      3.00       56.43      -1.00      -1.00      
59         CACC2      6.80       3.60       2.00       8.52       42.91      11.92      
60         CACC1      6.90       17.70      3.00       58.20      -1.00      -1.00      
60         CACC2      6.90       3.80       2.00       8.90       44.30      11.66      
61         CACC1      7.00       18.00      3.00       60.00      -1.00      -1.00      
61         CACC2      7.00       4.00       2.00       9.30       45.70      11.43      
62         CACC1      7.10       18.30      3.00       61.83      -1.00      -1.00      
62         CACC2      7.10       4.20       2.00       9.72       47.11      11.22      
63         CACC1      7.20       18.60      3.00       63.69      -1.00      -1.00      
63         CACC2      7.20       4.40       2.00       10.16      48.53      11.03      
64         CACC1      7.30       18.90      3.00       65.58      -1.00      -1.00      
64         CACC2      7.30       4.60       2.00       10.62      49.96      10.86      
65         CACC1      7.40       19.20      3.00       67.50      -1.00      -1.00      
65         CACC2      7.40       4.80       2.00       11.10      51.40      10.71      
66         CACC1      7.50       19.50      3.00       69.45      -1.00      -1.00      
66         CACC2      7.50       5.00       2.00       11.60      52.85      10.57      
67         CACC1      7.60       19.80      3.00       71.43      -1.00      -1.00      
67         CACC2      7.60       5.20       2.00       12.12      54.31      10.44      
67         CACC3      7.60       0.00       0.00       5.10       2.02       -1.00      
68         CACC1      7.70       20.10      3.00       73.44      -1.00      -1.00      
68         CACC2      7.70       5.40       2.00       12.66      55.78      10.33      
68         CACC3      7.70       0.01       0.09       5.10       2.56       271.32     
69         CACC1      7.80       20.40      3.00       75.48      -1.00      -1.00      
69         CACC2      7.80       5.60       2.00       13.22      57.26      10.23      
69         CACC3      7.80       0.05       0.40       5.11       3.11       62.75      
70         CACC1      7.90       20.70      3.00       77.55      -1.00      -1.00      
70         CACC2      7.90       5.80       2.00       13.80      58.75      10.13      
70         CACC3      7.90       0.14       0.87       5.12       3.68       26.85      
71         CACC1      8.00       21.00      3.00       79.65      -1.00      -1.00      
71         CACC2      8.00       6.00       2.00       14.40      60.25      10.04      
71         CACC3      8.00       0.28       1.46       5.15       4.25       15.00      
72         CACC1      8.10       21.30      3.00       81.78      -1.00      -1.00      
72         CACC2      8.10       6.20       2.00       15.02      61.76      9.96       
72         CACC3      8.10       0.48       2.00       5.20       4.82       9.98       
73         CACC1      8.20       21.60      3.00       83.94      -1.00      -1.00      
73         CACC2      8.20       6.40       2.00       15.66      63.28      9.89       
73         CACC3      8.20       0.68       2.00       5.26       5.40       7.89       
74         CACC1      8.30       21.90      3.00       86.13      -1.00      -1.00      
74         CACC2      8.30       6.60       2.00       16.32      64.81      9.82       
74         CACC3      8.30       0.88       2.00       5.35       5.97       6.75       
75         CACC1      8.40       22.20      3.00       88.35      -1.00      -1.00      
75         CACC2      8.40       6.80       2.00       17.00      66.35      9.76       
75         CACC3      8.40       1.08       2.00       5.46       6.54       6.03       
76         CACC1      8.50       22.50      3.00       90.60      -1.00      -1.00      
76         CACC2      8.50       7.00       2.00       17.70      67.90      9.70       
76         CACC3      8.50       1.28       2.00       5.59       7.11       5.54       
77         CACC1      8.60       22.80      3.00       92.88      -1.00      -1.00      
77         CACC2      8.60       7.20       2.00       18.42      69.46      9.65       
77         CACC3      8.60       1.48       2.00       5.74       7.68       5.18       
78         CACC1      8.70       23.10      3.00       95.19      -1.00      -1.00      
78         CACC2      8.70       7.40       2.00       19.16      71.03      9.60       
78         CACC3      8.70       1.68       2.00       5.91       8.25       4.90       
79         CACC1      8.80       23.40      3.00       97.53      -1.00      -1.00      
79         CACC2      8.80       7.60       2.00       19.92      72.61      9.55       
79         CACC3      8.80       1.88       2.00       6.09       8.83       4.69       
80         CACC1      8.90       23.70      3.00       99.90      -1.00      -1.00      
80         CACC2      8.90       7.80       2.00       20.70      74.20      9.51       
80         CACC3      8.90       2.08       2.00       6.30       9.40       4.51       
81         CACC1      9.00       24.00      3.00       102.30     -1.00      -1.00      
81         CACC2      9.00       8.00       2.00       21.50      75.80      9.48       
81         CACC3      9.00       2.28       2.00       6.53       9.97       4.37       
82         CACC1      9.10       23.50      -5.00      104.65     -1.00      -1.00      
82         CACC2      9.10       8.20       2.00       22.32      77.33      9.43       
82         CACC3      9.10       2.48       2.00       6.78       10.54      4.24       
83         CACC1      9.20       23.00      -5.00      106.95     -1.00      -1.00      
83         CACC2      9.20       8.40       2.00       23.16      78.79      9.38       
83         CACC3      9.20       2.68       2.00       7.05       11.11      4.14       
84         CACC1      9.30       22.50      -5.00      109.20     -1.00      -1.00      
84         CACC2      9.30       8.60       2.00       24.02      80.18      9.32       
84         CACC3      9.30       2.88       2.00       7.34       11.68      4.05       
85         CACC1      9.40       22.00      -5.00      111.40     -1.00      -1.00      
85         CACC2      9.40       8.80       2.00       24.90      81.50      9.26       
85         CACC3      9.40       3.08       2.00       7.64       12.26      3.97       
86         CACC1      9.50       21.50      -5.00      113.55     -1.00      -1.00      
86         CACC2      9.50       9.00       2.00       25.80      82.75      9.19       
86         CACC3      9.50       3.28       2.00       7.97       12.83      3.91       
87         CACC1      9.60       21.00      -5.00      115.65     -1.00      -1.00      
87         CACC2      9.60       9.20       2.00       26.72      83.93      9.12       
87         CACC3      9.60       3.48       2.00       8.32       13.40      3.85       
88         CACC1      9.70       20.50      -5.00      117.70     -1.00      -1.00      
88         CACC2      9.70       9.40       2.00       27.66      85.04      9.05       
88         CACC3      9.70       3.68       2.00       8.69       13.97      3.79       
89         CACC1      9.80       20.00      -5.00      119.70     -1.00      -1.00      
89         CACC2      9.80       9.60       2.00       28.62      86.08      8.97       
89         CACC3      9.80       3.88       2.00       9.08       14.54      3.74       
90         CACC1      9.90       19.50      -5.00      121.65     -1.00      -1.00      
90         CACC2      9.90       9.80       2.00       29.60      87.05      8.88       
90         CACC3      9.90       4.08       2.00       9.49       15.11      3.70       
91         CACC1      10.00      19.00      -5.00      123.55     -1.00      -1.00      
91         CACC2      10.00      10.00      2.00       30.60      87.95      8.80       
91         CACC3      10.00      4.28       2.00       9.92       15.68      3.66       
92         CACC1      10.10      18.50      -5.00      125.40     -1.00      -1.00      
92         CACC2      10.10      10.20      2.00       31.62      88.78      8.70       
92         CACC3      10.10      4.48       2.00       10.36      16.26      3.63       
93         CACC1      10.20      18.00      -5.00      127.20     -1.00      -1.00      
93         CACC2      10.20      10.40      2.00       32.66      89.54      8.61       
93         CACC3      10.20      4.68       2.00       10.83      16.83      3.59       
94         CACC1      10.30      17.50      -5.00      128.95     -1.00      -1.00      
94         CACC2      10.30      10.60      2.00       33.72      90.23      8.51       
94         CACC3      10.30      4.88       2.00       11.32      17.40      3.56       
95         CACC1      10.40      17.00      -5.00      130.65     -1.00      -1.00      
95         CACC2      10.40      10.80      2.00       34.80      90.85      8.41       
95         CACC3      10.40      5.08       2.00       11.83      17.97      3.54       
96         CACC1      10.50      16.50      -5.00      132.30     -1.00      -1.00      
96         CACC2      10.50      11.00      2.00       35.90      91.40      8.31       
96         CACC3      10.50      5.28       2.00       12.36      18.54      3.51       
96         CACC4      10.50      0.00       0.00       5.10       2.26       -1.00      
97         CACC1      10.60      16.00      -5.00      133.90     -1.00      -1.00      
97         CACC2      10.60      11.20      2.00       37.02      91.88      8.20       
97         CACC3      10.60      5.48       2.00       12.91      19.11      3.49       
97         CACC4      10.60      0.02       0.20       5.10       2.80       141.97     
98         CACC1      10.70      15.50      -5.00      135.45     -1.00      -1.00      
98         CACC2      10.70      11.40      2.00       38.16      92.29      8.10       
98         CACC3      10.70      5.68       2.00       13.47      19.69      3.46       
98         CACC4      10.70      0.08       0.59       5.11       3.36       42.91      
99         CACC1      10.80      15.00      -5.00      136.95     -1.00      -1.00      
99         CACC2      10.80      11.60      2.00       39.32      92.63      7.99       
99         CACC3      10.80      5.88       2.00       14.06      20.26      3.44       
99         CACC4      10.80      0.19       1.12       5.13       3.93       20.67      
100        CACC1      10.90      14.50      -5.00      138.40     -1.00      -1.00      
100        CACC2      10.90      11.80      2.00       40.50      92.90      7.87       
100        CACC3      10.90      6.08       2.00       14.67      20.83      3.42       
100        CACC4      10.90      0.37       1.75       5.17       4.50       12.34      
101        CACC1      11.00      14.00      -5.00      139.80     -1.00      -1.00      
101        CACC2      11.00      12.00      2.00       41.70      93.10      7.76       
101        CACC3      11.00      6.28       2.00       15.30      21.40      3.41       
101        CACC4      11.00      0.57       2.00       5.22       5.08       8.98       
102        CACC1      11.10      13.50      -5.00      141.15     -1.00      -1.00      
102        CACC2      11.10      12.20      2.00       42.92      93.23      7.64       
102        CACC3      11.10      6.48       2.00       15.95      21.97      3.39       
102        CACC4      11.10      0.77       2.00       5.30       5.65       7.38       
103        CACC1      11.20      13.00      -5.00      142.45     -1.00      -1.00      
103        CACC2      11.20      12.40      2.00       44.16      93.29      7.52       
103        CACC3      11.20      6.68       2.00       16.62      22.54      3.37       
103        CACC4      11.20      0.97       2.00       5.39       6.22       6.44       
104        CACC1      11.30      12.50      -5.00      143.70     -1.00      -1.00      
104        CACC2      11.30      12.60      2.00       45.42      93.28      7.40       
104        CACC3      11.30      6.88       2.00       17.30      23.12      3.36       
104        CACC4      11.30      1.17       2.00       5.51       6.79       5.83       
105        CACC1      11.40      12.00      -5.00      144.90     -1.00      -1.00      
105        CACC2      11.40      12.80      2.00       46.70      93.20      7.28       
105        CACC3      11.40      7.08       2.00       18.01      23.69      3.34       
105        CACC4      11.40      1.37       2.00       5.65       7.36       5.39       
106        CACC1      11.50      11.50      -5.00      146.05     -1.00      -1.00      
106        CACC2      11.50      13.00      2.00       48.00      93.05      7.16       
106        CACC3      11.50      7.28       2.00       18.74      24.26      3.33       
106        CACC4      11.50      1.57       2.00       5.80       7.94       5.07       
107        CACC1      11.60      11.00      -5.00      147.15     -1.00      -1.00      
107        CACC2      11.60      13.20      2.00       49.32      92.83      7.03       
107        CACC3      11.60      7.48       2.00       19.49      24.83      3.32       
107        CACC4      11.60      1.77       2.00       5.98       8.51       4.82       
108        CACC1      11.70      10.50      -5.00      148.20     -1.00      -1.00      
108        CACC2      11.70      13.40      2.00       50.66      92.54      6.91       
108        CACC3      11.70      7.68       2.00       20.26      25.40      3.31       
108        CACC4      11.70      1.97       2.00       6.18       9.08       4.62       
109        CACC1      11.80      10.00      -5.00      149.20     -1.00      -1.00      
109        CACC2      11.80      13.60      2.00       52.02      92.18      6.78       
109        CACC3      11.80      7.88       2.00       21.05      25.97      3.29       
109        CACC4      11.80      2.17       2.00       6.39       9.65       4.46       
110        CACC1      11.90      9.50       -5.00      150.15     -1.00      -1.00      
110        CACC2      11.90      13.80      2.00       53.40      91.75      6.65       
110        CACC3      11.90      8.08       2.00       21.85      26.55      3.28       
110        CACC4      11.90      2.37       2.00       6.63       10.22      4.32       
111        CACC1      12.00      9.00       -5.00      151.05     -1.00      -1.00      
111        CACC2      12.00      14.00      2.00       54.80      91.25      6.52       
111        CACC3      12.00      8.28       2.00       22.68      27.12      3.27       
111        CACC4      12.00      2.57       2.00       6.89       10.80      4.21       
112        CACC1      12.10      8.50       -5.00      151.90     -1.00      -1.00      
112        CACC2      12.10      14.20      2.00       56.22      90.68      6.39       
112        CACC3      12.10      8.48       2.00       23.53      27.69      3.26       
112        CACC4      12.10      2.77       2.00       7.16       11.37      4.11       
113        CACC1      12.20      8.00       -5.00      152.70     -1.00      -1.00      
113        CACC2      12.20      14.40      2.00       57.66      90.04      6.25       
113        CACC3      12.20      8.68       2.00       24.40      28.26      3.25       
113        CACC4      12.20      2.97       2.00       7.46       11.94      4.03       
114        CACC1      12.30      7.50       -5.00      153.45     -1.00      -1.00      
114        CACC2      12.30      14.60      2.00       59.12      89.33      6.12       
114        CACC3      12.30      8.88       2.00       25.29      28.83      3.25       
114        CACC4      12.30      3.17       2.00       7.78       12.51      3.95       
115        CACC1      12.40      7.00       -5.00      154.15     -1.00      -1.00      
115        CACC2      12.40      14.80      2.00       60.60      88.55      5.98       
115        CACC3      12.40      9.08       2.00       26.20      29.40      3.24       
115        CACC4      12.40      3.37       2.00       8.11       13.08      3.89       
116        CACC1      12.50      6.50       -5.00      154.80     -1.00      -1.00      
116        CACC2      12.50      15.00      2.00       62.10      87.70      5.85       
116        CACC3      12.50      9.28       2.00       27.12      29.98      3.23       
116        CACC4      12.50      3.57       2.00       8.47       13.65      3.83       
117        CACC1      12.60      6.00       -5.00      155.40     -1.00      -1.00      
117        CACC2      12.60      15.20      2.00       63.62      86.78      5.71       
117        CACC3      12.60      9.48       2.00       28.07      30.55      3.22       
117        CACC4      12.60      3.77       2.00       8.85       14.23      3.78       
118        CACC1      12.70      5.50       -5.00      155.95     -1.00      -1.00      
118        CACC2      12.70      15.40      2.00       65.16      85.79      5.57       
118        CACC3      12.70      9.68       2.00       29.04      31.12      3.21       
118        CACC4      12.70      3.97       2.00       9.24       14.80      3.73       
119        CACC1      12.80      5.00       -5.00      156.45     -1.00      -1.00      
119        CACC2      12.80      15.60      2.00       66.72      84.73      5.43       
119        CACC3      12.80      9.88       2.00       30.03      31.69      3.21       
119        CACC4      12.80      4.17       2.00       9.66       15.37      3.69       
120        CACC1      12.90      4.50       -5.00      156.90     -1.00      -1.00      
120        CACC2      12.90      15.80      2.00       68.30      83.60      5.29       
120        CACC3      12.90      10.08      2.00       31.04      32.26      3.20       
120        CACC4      12.90      4.37       2.00       10.10      15.94      3.65       
121        CACC1      13.00      4.00       -5.00      157.30     -1.00      -1.00      
121        CACC2      13.00      16.00      2.00       69.90      82.40      5.15       
121        CACC3      13.00      10.28      2.00       32.07      32.83      3.19       
121        CACC4      13.00      4.57       2.00       10.55      16.51      3.62       
122        CACC1      13.10      3.50       -5.00      157.65     -1.00      -1.00      
122        CACC2      13.10      16.20      2.00       71.52      81.13      5.01       
122        CACC3      13.10      10.48      2.00       33.11      33.41      3.19       
122        CACC4      13.10      4.77       2.00       11.03      17.09      3.59       
123        CACC1      13.20      3.00       -5.00      157.95     -1.00      -1.00      
123        CACC2      13.20      16.40      2.00       73.16      79.79      4.87       
123        CACC3      13.20      10.68      2.00       34.18      33.98      3.18       
123        CACC4      13.20      4.97       2.00       11.53      17.66      3.56       
124        CACC1      13.30      2.50       -5.00      158.20     -1.00      -1.00      
124        CACC2      13.30      16.60      2.00       74.82      78.38      4.72       
124        CACC3      13.30      10.88      2.00       35.27      34.55      3.17       
124        CACC4      13.30      5.17       2.00       12.04      18.23      3.53       
125        CACC1      13.40      2.00       -5.00      158.40     -1.00      -1.00      
125        CACC2      13.40      16.80      2.00       76.50      76.90      4.58       
125        CACC3      13.40      11.08      2.00       36.38      35.12      3.17       
125        CACC4      13.40      5.37       2.00       12.58      18.80      3.50       
125        CACC5      13.40      0.00       0.00       5.10       2.48       -1.00      
126        CACC1      13.50      1.50       -5.00      158.55     -1.00      -1.00      
126        CACC2      13.50      17.00      2.00       78.20      75.35      4.43       
126        CACC3      13.50      11.28      2.00       37.51      35.69      3.16       
126        CACC4      13.50      5.57       2.00       13.13      19.37      3.48       
126        CACC5      13.50      0.03       0.29       5.10       3.03       103.03     
127        CACC1      13.60      1.00       -5.00      158.65     -1.00      -1.00      
127        CACC2      13.60      17.20      2.00       79.92      73.73      4.29       
127        CACC3      13.60      11.48      2.00       38.66      36.26      3.16       
127        CACC4      13.60      5.77       2.00       13.71      19.94      3.46       
127        CACC5      13.60      0.11       0.76       5.11       3.60       34.13      
128        CACC1      13.70      0.50       -5.00      158.70     -1.00      -1.00      
128        CACC2      13.70      17.40      2.00       81.66      72.04      4.14       
128        CACC3      13.70      11.68      2.00       39.82      36.84      3.15       
128        CACC4      13.70      5.97       2.00       14.31      20.52      3.44       
128        CACC5      13.70      0.24       1.35       5.14       4.17       17.36      
129        CACC1      13.80      0.00       -5.00      158.70     -1.00      -1.00      
129        CACC2      13.80      17.60      2.00       83.42      70.28      3.99       
129        CACC3      13.80      11.88      2.00       41.01      37.41      3.15       
129        CACC4      13.80      6.17       2.00       14.92      21.09      3.42       
129        CACC5      13.80      0.44       2.00       5.18       4.74       10.77      
130        CACC1      13.90      0.00       -0.00      158.70     -1.00      -1.00      
130        CACC2      13.90      17.80      2.00       85.20      68.50      3.85       
130        CACC3      13.90      12.08      2.00       42.22      37.98      3.14       
130        CACC4      13.90      6.37       2.00       15.56      21.66      3.40       
130        CACC5      13.90      0.64       2.00       5.25       5.32       8.30       
131        CACC1      14.00      0.00       0.00       158.70     -1.00      -1.00      
131        CACC2      14.00      18.00      2.00       87.00      66.70      3.71       
131        CACC3      14.00      12.28      2.00       43.45      38.55      3.14       
131        CACC4      14.00      6.57       2.00       16.22      22.23      3.39       
131        CACC5      14.00      0.84       2.00       5.33       5.89       7.01       
132        CACC1      14.10      0.00       0.00       158.70     -1.00      -1.00      
132        CACC2      14.10      18.20      2.00       88.82      64.88      3.56       
132        CACC3      14.10      12.48      2.00       44.70      39.12      3.13       
132        CACC4      14.10      6.77       2.00       16.89      22.80      3.37       
132        CACC5      14.10      1.04       2.00       5.43       6.46       6.21       
133        CACC1      14.20      0.00       0.00       158.70     -1.00      -1.00      
133        CACC2      14.20      18.40      2.00       90.66      63.04      3.43       
133        CACC3      14.20      12.68      2.00       45.97      39.69      3.13       
133        CACC4      14.20      6.97       2.00       17.59      23.38      3.36       
133        CACC5      14.20      1.24       2.00       5.56       7.03       5.67       
134        CACC1      14.30      0.00       0.00       158.70     -1.00      -1.00      
134        CACC2      14.30      18.60      2.00       92.52      61.18      3.29       
134        CACC3      14.30      12.88      2.00       47.25      40.27      3.13       
134        CACC4      14.30      7.17       2.00       18.31      23.95      3.34       
134        CACC5      14.30      1.44       2.00       5.70       7.61       5.28       
135        CACC1      14.40      0.00       0.00       158.70     -1.00      -1.00      
135        CACC2      14.40      18.80      2.00       94.40      59.30      3.15       
135        CACC3      14.40      13.08      2.00       48.56      40.84      3.12       
135        CACC4      14.40      7.37       2.00       19.04      24.52      3.33       
135        CACC5      14.40      1.64       2.00       5.87       8.18       4.99       
136        CACC1      14.50      0.00       0.00       158.70     -1.00      -1.00      
136        CACC2      14.50      19.00      2.00       96.30      57.40      3.02       
136        CACC3      14.50      13.28      2.00       49.89      41.41      3.12       
136        CACC4      14.50      7.57       2.00       19.80      25.09      3.32       
136        CACC5      14.50      1.84       2.00       6.05       8.75       4.75       
137        CACC1      14.60      0.00       0.00       158.70     -1.00      -1.00      
137        CACC2      14.60      19.20      2.00       98.22      55.48      2.89       
137        CACC3      14.60      13.48      2.00       51.24      41.98      3.11       
137        CACC4      14.60      7.77       2.00       20.58      25.66      3.30       
137        CACC5      14.60      2.04       2.00       6.25       9.32       4.57       
138        CACC1      14.70      0.00       0.00       158.70     -1.00      -1.00      
138        CACC2      14.70      19.40      2.00       100.16     53.54      2.76       
138        CACC3      14.70      13.68      2.00       52.61      42.55      3.11       
138        CACC4      14.70      7.97       2.00       21.37      26.23      3.29       
138        CACC5      14.70      2.24       2.00       6.48       9.90       4.42       
139        CACC1      14.80      0.00       0.00       158.70     -1.00      -1.00      
139        CACC2      14.80      19.60      2.00       102.12     51.58      2.63       
139        CACC3      14.80      13.88      2.00       54.00      43.12      3.11       
139        CACC4      14.80      8.17       2.00       22.19      26.81      3.28       
139        CACC5      14.80      2.44       2.00       6.72       10.47      4.29       
140        CACC1      14.90      0.00       0.00       158.70     -1.00      -1.00      
140        CACC2      14.90      19.80      2.00       104.10     49.60      2.51       
140        CACC3      14.90      14.08      2.00       55.40      43.70      3.10       
140        CACC4      14.90      8.37       2.00       23.03      27.38      3.27       
140        CACC5      14.90      2.64       2.00       6.99       11.04      4.18       
141        CACC1      15.00      0.00       0.00       158.70     -1.00      -1.00      
141        CACC2      15.00      20.00      2.00       106.10     47.60      2.38       
141        CACC3      15.00      14.28      2.00       56.83      44.27      3.10       
141        CACC4      15.00      8.57       2.00       23.88      27.95      3.26       
141        CACC5      15.00      2.84       2.00       7.27       11.61      4.09       
142        CACC1      15.10      0.00       0.00       158.70     -1.00      -1.00      
142        CACC2      15.10      20.20      2.00       108.12     45.58      2.26       
142        CACC3      15.10      14.48      2.00       58.28      44.84      3.10       
142        CACC4      15.10      8.77       2.00       24.76      28.52      3.25       
142        CACC5      15.10      3.04       2.00       7.57       12.19      4.01       
143        CACC1      15.20      0.00       0.00       158.70     -1.00      -1.00      
143        CACC2      15.20      19.70      -5.00      110.09     43.61      2.21       
143        CACC3      15.20      14.68      2.00       59.75      45.34      3.09       
143        CACC4      15.20      8.97       2.00       25.66      29.09      3.25       
143        CACC5      15.20      3.24       2.00       7.90       12.76      3.94       
144        CACC1      15.30      0.00       0.00       158.70     -1.00      -1.00      
144        CACC2      15.30      19.20      -5.00      112.01     41.69      2.17       
144        CACC3      15.30      14.88      2.00       61.24      45.77      3.08       
144        CACC4      15.30      9.17       2.00       26.57      29.67      3.24       
144        CACC5      15.30      3.44       2.00       8.24       13.33      3.87       
145        CACC1      15.40      0.00       0.00       158.70     -1.00      -1.00      
145        CACC2      15.40      18.70      -5.00      113.88     39.82      2.13       
145        CACC3      15.40      15.08      2.00       62.75      46.13      3.06       
145        CACC4      15.40      9.37       2.00       27.51      30.24      3.23       
145        CACC5      15.40      3.64       2.00       8.61       13.90      3.82       
146        CACC1      15.50      0.00       0.00       158.70     -1.00      -1.00      
146        CACC2      15.50      18.20      -5.00      115.70     38.00      2.09       
146        CACC3      15.50      15.28      2.00       64.27      46.43      3.04       
146        CACC4      15.50      9.57       2.00       28.47      30.81      3.22       
146        CACC5      15.50      3.84       2.00       8.99       14.48      3.77       
147        CACC1      15.60      0.00       0.00       158.70     -1.00      -1.00      
147        CACC2      15.60      17.90      -3.00      117.49     36.21      2.02       
147        CACC3      15.60      15.48      2.00       65.82      46.67      3.01       
147        CACC4      15.60      9.77       2.00       29.44      31.38      3.21       
147        CACC5      15.60      4.04       2.00       9.39       15.05      3.72       
148        CACC1      15.70      0.00       0.00       158.70     -1.00      -1.00      
148        CACC2      15.70      17.40      -5.00      119.23     34.47      1.98       
148        CACC3      15.70      15.68      2.00       67.39      46.84      2.99       
148        CACC4      15.70      9.97       2.00       30.44      31.95      3.21       
148        CACC5      15.70      4.24       2.00       9.82       15.62      3.68       
