index     timeStep    vehicleName    vehicleType      lane        pos        speed       accel       CFMode              gap       timeGap   

486        50.20      CACC1           TypeCACC@CACC1  1to2_1       368.31     20.00      0.00       Undefined           -1.00      -1.00      
486        50.20      CACC2           TypeCACC@CACC2  1to2_1       342.30     23.31      -0.54      SpeedControl        21.01      0.90       
486        50.20      CACC3           TypeCACC@CACC3  1to2_1       321.48     23.30      -0.64      GapControl          15.82      0.68       
486        50.20      CACC4           TypeCACC@CACC4  1to2_1       301.07     22.63      1.31       GapControl          15.41      0.68       
486        50.20      CACC5           TypeCACC@CACC5  1to2_1       281.29     21.52      1.94       GapControl          14.78      0.69       
486        50.20      CACC6           TypeCACC@CACC6  1to2_1       262.22     20.33      1.99       GapControl          14.07      0.69       
486        50.20      CACC7           TypeCACC@CACC7  1to2_1       243.87     19.13      1.99       GapControl          13.35      0.70       
486        50.20      CACC8           TypeCACC@CACC8  1to2_1       226.23     17.93      1.98       GapControl          12.64      0.70       
486        50.20      CACC9           TypeCACC@CACC9  1to2_1       209.31     16.75      1.96       GapControl          11.92      0.71       
486        50.20      CACC10          TypeCACC@CACC10 1to2_1       193.09     15.58      1.94       GapControl          11.22      0.72       

487        50.30      CACC1           TypeCACC@CACC1  1to2_1       370.31     20.00      0.00       Undefined           -1.00      -1.00      
487        50.30      CACC2           TypeCACC@CACC2  1to2_1       344.63     23.34      0.27       SpeedControl        20.68      0.89       
487        50.30      CACC3           TypeCACC@CACC3  1to2_1       323.80     23.22      -0.73      GapControl          15.83      0.68       
487        50.30      CACC4           TypeCACC@CACC4  1to2_1       303.34     22.71      0.87       GapControl          15.46      0.68       
487        50.30      CACC5           TypeCACC@CACC5  1to2_1       283.46     21.70      1.81       GapControl          14.88      0.69       
487        50.30      CACC6           TypeCACC@CACC6  1to2_1       264.27     20.52      1.98       GapControl          14.19      0.69       
487        50.30      CACC7           TypeCACC@CACC7  1to2_1       245.80     19.33      1.99       GapControl          13.47      0.70       
487        50.30      CACC8           TypeCACC@CACC8  1to2_1       228.05     18.13      1.99       GapControl          12.76      0.70       
487        50.30      CACC9           TypeCACC@CACC9  1to2_1       211.01     16.94      1.96       GapControl          12.04      0.71       
487        50.30      CACC10          TypeCACC@CACC10 1to2_1       194.67     15.77      1.94       GapControl          11.33      0.72       

488        50.40      CACC1           TypeCACC@CACC1  1to2_1       372.31     20.00      0.00       Undefined           -1.00      -1.00      
488        50.40      CACC2           TypeCACC@CACC2  1to2_1       346.97     23.42      0.87       SpeedControl        20.34      0.87       
488        50.40      CACC3           TypeCACC@CACC3  1to2_1       326.12     23.17      -0.58      GapControl          15.85      0.68       
488        50.40      CACC4           TypeCACC@CACC4  1to2_1       305.62     22.76      0.49       GapControl          15.50      0.68       
488        50.40      CACC5           TypeCACC@CACC5  1to2_1       285.65     21.86      1.61       GapControl          14.97      0.68       
488        50.40      CACC6           TypeCACC@CACC6  1to2_1       266.35     20.72      1.95       GapControl          14.30      0.69       
488        50.40      CACC7           TypeCACC@CACC7  1to2_1       247.75     19.53      1.99       GapControl          13.59      0.70       
488        50.40      CACC8           TypeCACC@CACC8  1to2_1       229.88     18.33      1.99       GapControl          12.87      0.70       
488        50.40      CACC9           TypeCACC@CACC9  1to2_1       212.72     17.14      1.97       GapControl          12.16      0.71       
488        50.40      CACC10          TypeCACC@CACC10 1to2_1       196.27     15.96      1.94       GapControl          11.45      0.72       

489        50.50      CACC1           TypeCACC@CACC1  1to2_1       374.31     20.00      0.00       Undefined           -1.00      -1.00      
489        50.50      CACC2           TypeCACC@CACC2  1to2_1       349.33     23.55      1.31       SpeedControl        19.98      0.85       
489        50.50      CACC3           TypeCACC@CACC3  1to2_1       328.43     23.14      -0.28      GapControl          15.90      0.69       
489        50.50      CACC4           TypeCACC@CACC4  1to2_1       307.90     22.78      0.21       GapControl          15.54      0.68       
489        50.50      CACC5           TypeCACC@CACC5  1to2_1       287.85     22.00      1.36       GapControl          15.05      0.68       
489        50.50      CACC6           TypeCACC@CACC6  1to2_1       268.44     20.91      1.88       GapControl          14.41      0.69       
489        50.50      CACC7           TypeCACC@CACC7  1to2_1       249.73     19.73      1.98       GapControl          13.71      0.70       
489        50.50      CACC8           TypeCACC@CACC8  1to2_1       231.73     18.53      1.99       GapControl          12.99      0.70       
489        50.50      CACC9           TypeCACC@CACC9  1to2_1       214.45     17.34      1.97       GapControl          12.28      0.71       
489        50.50      CACC10          TypeCACC@CACC10 1to2_1       197.88     16.16      1.94       GapControl          11.57      0.72       

490        50.60      CACC1           TypeCACC@CACC1  1to2_1       376.31     20.00      0.00       Undefined           -1.00      -1.00      
490        50.60      CACC2           TypeCACC@CACC2  1to2_1       351.70     23.72      1.62       SpeedControl        19.61      0.83       
490        50.60      CACC3           TypeCACC@CACC3  1to2_1       330.75     23.15      0.12       GapControl          15.95      0.69       
490        50.60      CACC4           TypeCACC@CACC4  1to2_1       310.18     22.79      0.06       GapControl          15.57      0.68       
490        50.60      CACC5           TypeCACC@CACC5  1to2_1       290.06     22.11      1.10       GapControl          15.12      0.68       
490        50.60      CACC6           TypeCACC@CACC6  1to2_1       270.55     21.08      1.77       GapControl          14.51      0.69       
490        50.60      CACC7           TypeCACC@CACC7  1to2_1       251.72     19.92      1.96       GapControl          13.83      0.69       
490        50.60      CACC8           TypeCACC@CACC8  1to2_1       233.61     18.73      1.99       GapControl          13.11      0.70       
490        50.60      CACC9           TypeCACC@CACC9  1to2_1       216.21     17.53      1.98       GapControl          12.40      0.71       
490        50.60      CACC10          TypeCACC@CACC10 1to2_1       199.52     16.35      1.94       GapControl          11.69      0.71       

491        50.70      CACC1           TypeCACC@CACC1  1to2_1       378.31     20.00      0.00       Undefined           -1.00      -1.00      
491        50.70      CACC2           TypeCACC@CACC2  1to2_1       354.02     23.22      -5.00      EmergencyBrake      19.29      0.83       
491        50.70      CACC3           TypeCACC@CACC3  1to2_1       333.07     23.21      0.56       GapControl          15.95      0.69       
491        50.70      CACC4           TypeCACC@CACC4  1to2_1       312.45     22.80      0.05       GapControl          15.61      0.68       
491        50.70      CACC5           TypeCACC@CACC5  1to2_1       292.28     22.19      0.85       GapControl          15.18      0.68       
491        50.70      CACC6           TypeCACC@CACC6  1to2_1       272.67     21.25      1.62       GapControl          14.61      0.69       
491        50.70      CACC7           TypeCACC@CACC7  1to2_1       253.73     20.11      1.92       GapControl          13.94      0.69       
491        50.70      CACC8           TypeCACC@CACC8  1to2_1       235.50     18.93      1.99       GapControl          13.23      0.70       
491        50.70      CACC9           TypeCACC@CACC9  1to2_1       217.98     17.73      1.98       GapControl          12.52      0.71       
491        50.70      CACC10          TypeCACC@CACC10 1to2_1       201.17     16.55      1.95       GapControl          11.81      0.71       

492        50.80      CACC1           TypeCACC@CACC1  1to2_1       380.31     20.00      0.00       Undefined           -1.00      -1.00      
492        50.80      CACC2           TypeCACC@CACC2  1to2_1       356.31     22.92      -3.00      SpeedControl        19.00      0.83       
492        50.80      CACC3           TypeCACC@CACC3  1to2_1       335.39     23.17      -0.37      GapControl          15.93      0.69       
492        50.80      CACC4           TypeCACC@CACC4  1to2_1       314.74     22.81      0.17       GapControl          15.65      0.69       
492        50.80      CACC5           TypeCACC@CACC5  1to2_1       294.50     22.26      0.66       GapControl          15.23      0.68       
492        50.80      CACC6           TypeCACC@CACC6  1to2_1       274.81     21.39      1.45       GapControl          14.69      0.69       
492        50.80      CACC7           TypeCACC@CACC7  1to2_1       255.76     20.30      1.86       GapControl          14.05      0.69       
492        50.80      CACC8           TypeCACC@CACC8  1to2_1       237.41     19.12      1.97       GapControl          13.35      0.70       
492        50.80      CACC9           TypeCACC@CACC9  1to2_1       219.77     17.93      1.99       GapControl          12.64      0.70       
492        50.80      CACC10          TypeCACC@CACC10 1to2_1       202.85     16.74      1.96       GapControl          11.93      0.71       

493        50.90      CACC1           TypeCACC@CACC1  1to2_1       382.31     20.00      0.00       Undefined           -1.00      -1.00      
493        50.90      CACC2           TypeCACC@CACC2  1to2_1       358.59     22.76      -1.54      SpeedControl        18.72      0.82       
493        50.90      CACC3           TypeCACC@CACC3  1to2_1       337.69     23.09      -0.81      GapControl          15.89      0.69       
493        50.90      CACC4           TypeCACC@CACC4  1to2_1       317.02     22.82      0.12       GapControl          15.68      0.69       
493        50.90      CACC5           TypeCACC@CACC5  1to2_1       296.73     22.31      0.53       GapControl          15.28      0.69       
493        50.90      CACC6           TypeCACC@CACC6  1to2_1       276.96     21.52      1.27       GapControl          14.77      0.69       
493        50.90      CACC7           TypeCACC@CACC7  1to2_1       257.81     20.48      1.77       GapControl          14.15      0.69       
493        50.90      CACC8           TypeCACC@CACC8  1to2_1       239.34     19.32      1.95       GapControl          13.47      0.70       
493        50.90      CACC9           TypeCACC@CACC9  1to2_1       221.59     18.13      1.99       GapControl          12.76      0.70       
493        50.90      CACC10          TypeCACC@CACC10 1to2_1       204.54     16.94      1.97       GapControl          12.04      0.71       

494        51.00      CACC1           TypeCACC@CACC1  1to2_1       384.31     20.00      0.00       Undefined           -1.00      -1.00      
494        51.00      CACC2           TypeCACC@CACC2  1to2_1       360.86     22.72      -0.43      SpeedControl        18.45      0.81       
494        51.00      CACC3           TypeCACC@CACC3  1to2_1       339.99     23.00      -0.90      GapControl          15.87      0.69       
494        51.00      CACC4           TypeCACC@CACC4  1to2_1       319.30     22.82      -0.00      GapControl          15.69      0.69       
494        51.00      CACC5           TypeCACC@CACC5  1to2_1       298.97     22.36      0.44       GapControl          15.33      0.69       
494        51.00      CACC6           TypeCACC@CACC6  1to2_1       279.12     21.63      1.10       GapControl          14.85      0.69       
494        51.00      CACC7           TypeCACC@CACC7  1to2_1       259.87     20.64      1.66       GapControl          14.25      0.69       
494        51.00      CACC8           TypeCACC@CACC8  1to2_1       241.29     19.51      1.91       GapControl          13.58      0.70       
494        51.00      CACC9           TypeCACC@CACC9  1to2_1       223.42     18.33      1.98       GapControl          12.87      0.70       
494        51.00      CACC10          TypeCACC@CACC10 1to2_1       206.26     17.14      1.98       GapControl          12.16      0.71       

495        51.10      CACC1           TypeCACC@CACC1  1to2_1       386.31     20.00      0.00       Undefined           -1.00      -1.00      
495        51.10      CACC2           TypeCACC@CACC2  1to2_1       363.14     22.76      0.40       SpeedControl        18.17      0.80       
495        51.10      CACC3           TypeCACC@CACC3  1to2_1       342.29     22.92      -0.75      GapControl          15.85      0.69       
495        51.10      CACC4           TypeCACC@CACC4  1to2_1       321.58     22.81      -0.11      GapControl          15.70      0.69       
495        51.10      CACC5           TypeCACC@CACC5  1to2_1       301.21     22.39      0.36       GapControl          15.37      0.69       
495        51.10      CACC6           TypeCACC@CACC6  1to2_1       281.30     21.72      0.94       GapControl          14.91      0.69       
495        51.10      CACC7           TypeCACC@CACC7  1to2_1       261.95     20.79      1.53       GapControl          14.34      0.69       
495        51.10      CACC8           TypeCACC@CACC8  1to2_1       243.26     19.70      1.86       GapControl          13.69      0.69       
495        51.10      CACC9           TypeCACC@CACC9  1to2_1       225.27     18.53      1.97       GapControl          12.99      0.70       
495        51.10      CACC10          TypeCACC@CACC10 1to2_1       207.99     17.34      1.98       GapControl          12.28      0.71       

496        51.20      CACC1           TypeCACC@CACC1  1to2_1       388.31     20.00      0.00       Undefined           -1.00      -1.00      
496        51.20      CACC2           TypeCACC@CACC2  1to2_1       365.42     22.86      1.03       SpeedControl        17.89      0.78       
496        51.20      CACC3           TypeCACC@CACC3  1to2_1       344.57     22.88      -0.44      GapControl          15.85      0.69       
496        51.20      CACC4           TypeCACC@CACC4  1to2_1       323.86     22.80      -0.16      GapControl          15.71      0.69       
496        51.20      CACC5           TypeCACC@CACC5  1to2_1       303.45     22.42      0.29       GapControl          15.41      0.69       
496        51.20      CACC6           TypeCACC@CACC6  1to2_1       283.48     21.80      0.81       GapControl          14.98      0.69       
496        51.20      CACC7           TypeCACC@CACC7  1to2_1       264.04     20.93      1.40       GapControl          14.43      0.69       
496        51.20      CACC8           TypeCACC@CACC8  1to2_1       245.25     19.88      1.79       GapControl          13.79      0.69       
496        51.20      CACC9           TypeCACC@CACC9  1to2_1       227.14     18.72      1.95       GapControl          13.11      0.70       
496        51.20      CACC10          TypeCACC@CACC10 1to2_1       209.74     17.53      1.99       GapControl          12.40      0.71       

497        51.30      CACC1           TypeCACC@CACC1  1to2_1       390.31     20.00      0.00       Undefined           -1.00      -1.00      
497        51.30      CACC2           TypeCACC@CACC2  1to2_1       367.72     23.01      1.48       SpeedControl        17.59      0.76       
497        51.30      CACC3           TypeCACC@CACC3  1to2_1       346.86     22.88      -0.04      GapControl          15.86      0.69       
497        51.30      CACC4           TypeCACC@CACC4  1to2_1       326.14     22.78      -0.14      GapControl          15.72      0.69       
497        51.30      CACC5           TypeCACC@CACC5  1to2_1       305.70     22.45      0.24       GapControl          15.44      0.69       
497        51.30      CACC6           TypeCACC@CACC6  1to2_1       285.66     21.87      0.70       GapControl          15.03      0.69       
497        51.30      CACC7           TypeCACC@CACC7  1to2_1       266.15     21.06      1.26       GapControl          14.51      0.69       
497        51.30      CACC8           TypeCACC@CACC8  1to2_1       247.25     20.04      1.70       GapControl          13.90      0.69       
497        51.30      CACC9           TypeCACC@CACC9  1to2_1       229.03     18.91      1.91       GapControl          13.22      0.70       
497        51.30      CACC10          TypeCACC@CACC10 1to2_1       211.52     17.73      1.98       GapControl          12.52      0.71       

498        51.40      CACC1           TypeCACC@CACC1  1to2_1       392.31     20.00      0.00       Undefined           -1.00      -1.00      
498        51.40      CACC2           TypeCACC@CACC2  1to2_1       370.04     23.19      1.81       SpeedControl        17.27      0.74       
498        51.40      CACC3           TypeCACC@CACC3  1to2_1       349.15     22.92      0.39       GapControl          15.89      0.69       
498        51.40      CACC4           TypeCACC@CACC4  1to2_1       328.42     22.78      -0.03      GapControl          15.74      0.69       
498        51.40      CACC5           TypeCACC@CACC5  1to2_1       307.94     22.47      0.22       GapControl          15.48      0.69       
498        51.40      CACC6           TypeCACC@CACC6  1to2_1       287.86     21.93      0.62       GapControl          15.09      0.69       
498        51.40      CACC7           TypeCACC@CACC7  1to2_1       268.27     21.17      1.14       GapControl          14.59      0.69       
498        51.40      CACC8           TypeCACC@CACC8  1to2_1       249.28     20.21      1.60       GapControl          13.99      0.69       
498        51.40      CACC9           TypeCACC@CACC9  1to2_1       230.94     19.10      1.87       GapControl          13.33      0.70       
498        51.40      CACC10          TypeCACC@CACC10 1to2_1       213.31     17.93      1.97       GapControl          12.64      0.70       

499        51.50      CACC1           TypeCACC@CACC1  1to2_1       394.31     20.00      0.00       Undefined           -1.00      -1.00      
499        51.50      CACC2           TypeCACC@CACC2  1to2_1       372.31     22.69      -5.00      EmergencyBrake      17.00      0.75       
499        51.50      CACC3           TypeCACC@CACC3  1to2_1       351.45     23.00      0.80       GapControl          15.86      0.69       
499        51.50      CACC4           TypeCACC@CACC4  1to2_1       330.70     22.79      0.14       GapControl          15.76      0.69       
499        51.50      CACC5           TypeCACC@CACC5  1to2_1       310.19     22.49      0.23       GapControl          15.51      0.69       
499        51.50      CACC6           TypeCACC@CACC6  1to2_1       290.06     21.99      0.56       GapControl          15.14      0.69       
499        51.50      CACC7           TypeCACC@CACC7  1to2_1       270.40     21.28      1.02       GapControl          14.66      0.69       
499        51.50      CACC8           TypeCACC@CACC8  1to2_1       251.31     20.35      1.50       GapControl          14.09      0.69       
499        51.50      CACC9           TypeCACC@CACC9  1to2_1       232.87     19.28      1.81       GapControl          13.44      0.70       
499        51.50      CACC10          TypeCACC@CACC10 1to2_1       215.12     18.13      1.95       GapControl          12.75      0.70       

500        51.60      CACC1           TypeCACC@CACC1  1to2_1       396.31     20.00      0.00       Undefined           -1.00      -1.00      
500        51.60      CACC2           TypeCACC@CACC2  1to2_1       374.55     22.39      -3.00      SpeedControl        16.76      0.75       
500        51.60      CACC3           TypeCACC@CACC3  1to2_1       353.75     22.97      -0.24      GapControl          15.80      0.69       
500        51.60      CACC4           TypeCACC@CACC4  1to2_1       332.98     22.83      0.37       GapControl          15.77      0.69       
500        51.60      CACC5           TypeCACC@CACC5  1to2_1       312.44     22.52      0.28       GapControl          15.54      0.69       
500        51.60      CACC6           TypeCACC@CACC6  1to2_1       292.26     22.04      0.52       GapControl          15.18      0.69       
500        51.60      CACC7           TypeCACC@CACC7  1to2_1       272.53     21.37      0.93       GapControl          14.73      0.69       
500        51.60      CACC8           TypeCACC@CACC8  1to2_1       253.36     20.49      1.39       GapControl          14.17      0.69       
500        51.60      CACC9           TypeCACC@CACC9  1to2_1       234.82     19.45      1.74       GapControl          13.54      0.70       
500        51.60      CACC10          TypeCACC@CACC10 1to2_1       216.95     18.32      1.92       GapControl          12.86      0.70       

501        51.70      CACC1           TypeCACC@CACC1  1to2_1       398.31     20.00      0.00       Undefined           -1.00      -1.00      
501        51.70      CACC2           TypeCACC@CACC2  1to2_1       376.78     22.24      -1.49      GapControl          16.53      0.74       
501        51.70      CACC3           TypeCACC@CACC3  1to2_1       356.04     22.89      -0.80      GapControl          15.74      0.69       
501        51.70      CACC4           TypeCACC@CACC4  1to2_1       335.27     22.87      0.34       GapControl          15.77      0.69       
501        51.70      CACC5           TypeCACC@CACC5  1to2_1       314.70     22.56      0.38       GapControl          15.57      0.69       
501        51.70      CACC6           TypeCACC@CACC6  1to2_1       294.47     22.09      0.51       GapControl          15.23      0.69       
501        51.70      CACC7           TypeCACC@CACC7  1to2_1       274.68     21.45      0.85       GapControl          14.79      0.69       
501        51.70      CACC8           TypeCACC@CACC8  1to2_1       255.42     20.62      1.29       GapControl          14.26      0.69       
501        51.70      CACC9           TypeCACC@CACC9  1to2_1       236.78     19.62      1.66       GapControl          13.64      0.70       
501        51.70      CACC10          TypeCACC@CACC10 1to2_1       218.80     18.51      1.88       GapControl          12.98      0.70       

502        51.80      CACC1           TypeCACC@CACC1  1to2_1       400.31     20.00      0.00       Undefined           -1.00      -1.00      
502        51.80      CACC2           TypeCACC@CACC2  1to2_1       379.00     22.20      -0.46      GapControl          16.31      0.74       
502        51.80      CACC3           TypeCACC@CACC3  1to2_1       358.32     22.79      -1.00      GapControl          15.68      0.69       
502        51.80      CACC4           TypeCACC@CACC4  1to2_1       337.56     22.88      0.19       GapControl          15.76      0.69       
502        51.80      CACC5           TypeCACC@CACC5  1to2_1       316.96     22.60      0.45       GapControl          15.60      0.69       
502        51.80      CACC6           TypeCACC@CACC6  1to2_1       296.68     22.15      0.54       GapControl          15.28      0.69       
502        51.80      CACC7           TypeCACC@CACC7  1to2_1       276.83     21.53      0.80       GapControl          14.85      0.69       
502        51.80      CACC8           TypeCACC@CACC8  1to2_1       257.50     20.74      1.19       GapControl          14.34      0.69       
502        51.80      CACC9           TypeCACC@CACC9  1to2_1       238.76     19.78      1.57       GapControl          13.74      0.69       
502        51.80      CACC10          TypeCACC@CACC10 1to2_1       220.67     18.69      1.83       GapControl          13.08      0.70       

503        51.90      CACC1           TypeCACC@CACC1  1to2_1       402.31     20.00      0.00       Undefined           -1.00      -1.00      
503        51.90      CACC2           TypeCACC@CACC2  1to2_1       381.22     22.21      0.13       GapControl          16.09      0.72       
503        51.90      CACC3           TypeCACC@CACC3  1to2_1       360.59     22.69      -0.97      GapControl          15.63      0.69       
503        51.90      CACC4           TypeCACC@CACC4  1to2_1       339.84     22.88      -0.02      GapControl          15.74      0.69       
503        51.90      CACC5           TypeCACC@CACC5  1to2_1       319.22     22.65      0.47       GapControl          15.62      0.69       
503        51.90      CACC6           TypeCACC@CACC6  1to2_1       298.90     22.20      0.58       GapControl          15.32      0.69       
503        51.90      CACC7           TypeCACC@CACC7  1to2_1       278.99     21.61      0.77       GapControl          14.91      0.69       
503        51.90      CACC8           TypeCACC@CACC8  1to2_1       259.58     20.85      1.11       GapControl          14.41      0.69       
503        51.90      CACC9           TypeCACC@CACC9  1to2_1       240.75     19.92      1.49       GapControl          13.83      0.69       
503        51.90      CACC10          TypeCACC@CACC10 1to2_1       222.56     18.87      1.77       GapControl          13.19      0.70       

504        52.00      CACC1           TypeCACC@CACC1  1to2_1       404.31     20.00      0.00       Undefined           -1.00      -1.00      
504        52.00      CACC2           TypeCACC@CACC2  1to2_1       383.44     22.24      0.33       GapControl          15.87      0.71       
504        52.00      CACC3           TypeCACC@CACC3  1to2_1       362.85     22.61      -0.82      GapControl          15.59      0.69       
504        52.00      CACC4           TypeCACC@CACC4  1to2_1       342.13     22.86      -0.20      GapControl          15.72      0.69       
504        52.00      CACC5           TypeCACC@CACC5  1to2_1       321.49     22.69      0.44       GapControl          15.64      0.69       
504        52.00      CACC6           TypeCACC@CACC6  1to2_1       301.13     22.27      0.62       GapControl          15.36      0.69       
504        52.00      CACC7           TypeCACC@CACC7  1to2_1       281.16     21.69      0.76       GapControl          14.97      0.69       
504        52.00      CACC8           TypeCACC@CACC8  1to2_1       261.68     20.96      1.04       GapControl          14.48      0.69       
504        52.00      CACC9           TypeCACC@CACC9  1to2_1       242.76     20.07      1.40       GapControl          13.92      0.69       
504        52.00      CACC10          TypeCACC@CACC10 1to2_1       224.46     19.04      1.70       GapControl          13.29      0.70       

505        52.10      CACC1           TypeCACC@CACC1  1to2_1       406.31     20.00      0.00       Undefined           -1.00      -1.00      
505        52.10      CACC2           TypeCACC@CACC2  1to2_1       385.67     22.27      0.23       GapControl          15.64      0.70       
505        52.10      CACC3           TypeCACC@CACC3  1to2_1       365.10     22.55      -0.63      GapControl          15.56      0.69       
505        52.10      CACC4           TypeCACC@CACC4  1to2_1       344.41     22.83      -0.35      GapControl          15.69      0.69       
505        52.10      CACC5           TypeCACC@CACC5  1to2_1       323.77     22.73      0.36       GapControl          15.65      0.69       
505        52.10      CACC6           TypeCACC@CACC6  1to2_1       303.36     22.33      0.65       GapControl          15.40      0.69       
505        52.10      CACC7           TypeCACC@CACC7  1to2_1       283.34     21.76      0.77       GapControl          15.03      0.69       
505        52.10      CACC8           TypeCACC@CACC8  1to2_1       263.78     21.06      1.00       GapControl          14.56      0.69       
505        52.10      CACC9           TypeCACC@CACC9  1to2_1       244.78     20.20      1.32       GapControl          14.01      0.69       
505        52.10      CACC10          TypeCACC@CACC10 1to2_1       226.38     19.20      1.63       GapControl          13.39      0.70       

506        52.20      CACC1           TypeCACC@CACC1  1to2_1       408.31     20.00      0.00       Undefined           -1.00      -1.00      
506        52.20      CACC2           TypeCACC@CACC2  1to2_1       387.89     22.26      -0.10      GapControl          15.42      0.69       
506        52.20      CACC3           TypeCACC@CACC3  1to2_1       367.35     22.50      -0.47      GapControl          15.54      0.69       
506        52.20      CACC4           TypeCACC@CACC4  1to2_1       346.69     22.78      -0.44      GapControl          15.66      0.69       
506        52.20      CACC5           TypeCACC@CACC5  1to2_1       326.04     22.75      0.24       GapControl          15.65      0.69       
506        52.20      CACC6           TypeCACC@CACC6  1to2_1       305.60     22.40      0.65       GapControl          15.44      0.69       
506        52.20      CACC7           TypeCACC@CACC7  1to2_1       285.52     21.84      0.79       GapControl          15.08      0.69       
506        52.20      CACC8           TypeCACC@CACC8  1to2_1       265.90     21.15      0.97       GapControl          14.62      0.69       
506        52.20      CACC9           TypeCACC@CACC9  1to2_1       246.81     20.32      1.26       GapControl          14.09      0.69       
506        52.20      CACC10          TypeCACC@CACC10 1to2_1       228.32     19.36      1.56       GapControl          13.49      0.70       

507        52.30      CACC1           TypeCACC@CACC1  1to2_1       410.31     20.00      0.00       Undefined           -1.00      -1.00      
507        52.30      CACC2           TypeCACC@CACC2  1to2_1       390.11     22.20      -0.57      GapControl          15.20      0.68       
507        52.30      CACC3           TypeCACC@CACC3  1to2_1       369.60     22.46      -0.39      GapControl          15.51      0.69       
507        52.30      CACC4           TypeCACC@CACC4  1to2_1       348.96     22.74      -0.48      GapControl          15.64      0.69       
507        52.30      CACC5           TypeCACC@CACC5  1to2_1       328.32     22.77      0.11       GapControl          15.65      0.69       
507        52.30      CACC6           TypeCACC@CACC6  1to2_1       307.85     22.46      0.62       GapControl          15.47      0.69       
507        52.30      CACC7           TypeCACC@CACC7  1to2_1       287.71     21.92      0.81       GapControl          15.13      0.69       
507        52.30      CACC8           TypeCACC@CACC8  1to2_1       268.02     21.25      0.96       GapControl          14.69      0.69       
507        52.30      CACC9           TypeCACC@CACC9  1to2_1       248.85     20.44      1.20       GapControl          14.17      0.69       
507        52.30      CACC10          TypeCACC@CACC10 1to2_1       230.27     19.50      1.49       GapControl          13.58      0.70       

508        52.40      CACC1           TypeCACC@CACC1  1to2_1       412.31     20.00      0.00       Undefined           -1.00      -1.00      
508        52.40      CACC2           TypeCACC@CACC2  1to2_1       392.32     22.09      -1.09      GapControl          14.99      0.68       
508        52.40      CACC3           TypeCACC@CACC3  1to2_1       371.84     22.42      -0.42      GapControl          15.48      0.69       
508        52.40      CACC4           TypeCACC@CACC4  1to2_1       351.23     22.69      -0.50      GapControl          15.61      0.69       
508        52.40      CACC5           TypeCACC@CACC5  1to2_1       330.60     22.76      -0.01      GapControl          15.64      0.69       
508        52.40      CACC6           TypeCACC@CACC6  1to2_1       310.10     22.51      0.55       GapControl          15.49      0.69       
508        52.40      CACC7           TypeCACC@CACC7  1to2_1       289.92     22.01      0.82       GapControl          15.18      0.69       
508        52.40      CACC8           TypeCACC@CACC8  1to2_1       270.16     21.35      0.96       GapControl          14.76      0.69       
508        52.40      CACC9           TypeCACC@CACC9  1to2_1       250.91     20.56      1.16       GapControl          14.25      0.69       
508        52.40      CACC10          TypeCACC@CACC10 1to2_1       232.23     19.65      1.43       GapControl          13.68      0.70       

509        52.50      CACC1           TypeCACC@CACC1  1to2_1       414.31     20.00      0.00       Undefined           -1.00      -1.00      
509        52.50      CACC2           TypeCACC@CACC2  1to2_1       394.51     21.93      -1.61      GapControl          14.80      0.67       
509        52.50      CACC3           TypeCACC@CACC3  1to2_1       374.08     22.37      -0.55      GapControl          15.43      0.69       
509        52.50      CACC4           TypeCACC@CACC4  1to2_1       353.50     22.63      -0.51      GapControl          15.58      0.69       
509        52.50      CACC5           TypeCACC@CACC5  1to2_1       332.87     22.75      -0.13      GapControl          15.63      0.69       
509        52.50      CACC6           TypeCACC@CACC6  1to2_1       312.36     22.56      0.46       GapControl          15.51      0.69       
509        52.50      CACC7           TypeCACC@CACC7  1to2_1       292.12     22.09      0.81       GapControl          15.23      0.69       
509        52.50      CACC8           TypeCACC@CACC8  1to2_1       272.30     21.44      0.97       GapControl          14.82      0.69       
509        52.50      CACC9           TypeCACC@CACC9  1to2_1       252.98     20.67      1.14       GapControl          14.33      0.69       
509        52.50      CACC10          TypeCACC@CACC10 1to2_1       234.21     19.79      1.38       GapControl          13.76      0.70       

510        52.60      CACC1           TypeCACC@CACC1  1to2_1       416.31     20.00      0.00       Undefined           -1.00      -1.00      
510        52.60      CACC2           TypeCACC@CACC2  1to2_1       396.69     21.72      -2.05      GapControl          14.62      0.67       
510        52.60      CACC3           TypeCACC@CACC3  1to2_1       376.31     22.29      -0.77      GapControl          15.38      0.69       
510        52.60      CACC4           TypeCACC@CACC4  1to2_1       355.75     22.58      -0.54      GapControl          15.55      0.69       
510        52.60      CACC5           TypeCACC@CACC5  1to2_1       335.14     22.73      -0.24      GapControl          15.61      0.69       
510        52.60      CACC6           TypeCACC@CACC6  1to2_1       314.62     22.59      0.35       GapControl          15.53      0.69       
510        52.60      CACC7           TypeCACC@CACC7  1to2_1       294.34     22.17      0.78       GapControl          15.27      0.69       
510        52.60      CACC8           TypeCACC@CACC8  1to2_1       274.46     21.54      0.98       GapControl          14.88      0.69       
510        52.60      CACC9           TypeCACC@CACC9  1to2_1       255.05     20.79      1.12       GapControl          14.40      0.69       
510        52.60      CACC10          TypeCACC@CACC10 1to2_1       236.20     19.92      1.33       GapControl          13.85      0.70       

