timeStep    sender         receiver         type                     sendingPlnID        recPlnID            
24.26      CACC8           -                 state_mergeAccepted            -                  -                   
24.26      CACC8           -                 state_waitForCatchup           -                  -                   

25.60      CACC9           -                 state_waitForLaneChange        -                  -                   

25.70      CACC9           -                 state_platoonLeader            -                  -                   

25.73      CACC9           -                 state_sendMergeReq             -                  -                   
25.73      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
25.73      CACC9           -                 state_waitForMergeReply        -                  -                   

25.74      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

25.74      CACC9           -                 state_platoonLeader            -                  -                   

25.83      CACC9           -                 state_sendMergeReq             -                  -                   
25.83      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
25.83      CACC9           -                 state_waitForMergeReply        -                  -                   

25.84      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

25.84      CACC9           -                 state_platoonLeader            -                  -                   

25.93      CACC9           -                 state_sendMergeReq             -                  -                   
25.93      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
25.93      CACC9           -                 state_waitForMergeReply        -                  -                   

25.94      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

25.94      CACC9           -                 state_platoonLeader            -                  -                   

26.03      CACC9           -                 state_sendMergeReq             -                  -                   
26.03      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.03      CACC9           -                 state_waitForMergeReply        -                  -                   

26.04      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.04      CACC9           -                 state_platoonLeader            -                  -                   

26.13      CACC9           -                 state_sendMergeReq             -                  -                   
26.13      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.13      CACC9           -                 state_waitForMergeReply        -                  -                   

26.14      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.14      CACC9           -                 state_platoonLeader            -                  -                   

26.23      CACC9           -                 state_sendMergeReq             -                  -                   
26.23      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.23      CACC9           -                 state_waitForMergeReply        -                  -                   

26.24      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.24      CACC9           -                 state_platoonLeader            -                  -                   

26.33      CACC9           -                 state_sendMergeReq             -                  -                   
26.33      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.33      CACC9           -                 state_waitForMergeReply        -                  -                   

26.34      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.34      CACC9           -                 state_platoonLeader            -                  -                   

26.43      CACC9           -                 state_sendMergeReq             -                  -                   
26.43      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.43      CACC9           -                 state_waitForMergeReply        -                  -                   

26.44      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.44      CACC9           -                 state_platoonLeader            -                  -                   

26.53      CACC9           -                 state_sendMergeReq             -                  -                   
26.53      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.53      CACC9           -                 state_waitForMergeReply        -                  -                   

26.54      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.54      CACC9           -                 state_platoonLeader            -                  -                   

26.63      CACC9           -                 state_sendMergeReq             -                  -                   
26.63      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.63      CACC9           -                 state_waitForMergeReply        -                  -                   

26.64      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.64      CACC9           -                 state_platoonLeader            -                  -                   

26.73      CACC9           -                 state_sendMergeReq             -                  -                   
26.73      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.73      CACC9           -                 state_waitForMergeReply        -                  -                   

26.74      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.74      CACC9           -                 state_platoonLeader            -                  -                   

26.83      CACC9           -                 state_sendMergeReq             -                  -                   
26.83      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.83      CACC9           -                 state_waitForMergeReply        -                  -                   

26.84      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.84      CACC9           -                 state_platoonLeader            -                  -                   

26.93      CACC9           -                 state_sendMergeReq             -                  -                   
26.93      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
26.93      CACC9           -                 state_waitForMergeReply        -                  -                   

26.94      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

26.94      CACC9           -                 state_platoonLeader            -                  -                   

27.03      CACC9           -                 state_sendMergeReq             -                  -                   
27.03      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.03      CACC9           -                 state_waitForMergeReply        -                  -                   

27.04      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.04      CACC9           -                 state_platoonLeader            -                  -                   

27.13      CACC9           -                 state_sendMergeReq             -                  -                   
27.13      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.13      CACC9           -                 state_waitForMergeReply        -                  -                   

27.14      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.14      CACC9           -                 state_platoonLeader            -                  -                   

27.23      CACC9           -                 state_sendMergeReq             -                  -                   
27.23      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.23      CACC9           -                 state_waitForMergeReply        -                  -                   

27.24      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.24      CACC9           -                 state_platoonLeader            -                  -                   

27.33      CACC9           -                 state_sendMergeReq             -                  -                   
27.33      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.33      CACC9           -                 state_waitForMergeReply        -                  -                   

27.34      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.34      CACC9           -                 state_platoonLeader            -                  -                   

27.43      CACC9           -                 state_sendMergeReq             -                  -                   
27.43      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.43      CACC9           -                 state_waitForMergeReply        -                  -                   

27.44      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.44      CACC9           -                 state_platoonLeader            -                  -                   

27.53      CACC9           -                 state_sendMergeReq             -                  -                   
27.53      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.53      CACC9           -                 state_waitForMergeReply        -                  -                   

27.54      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.54      CACC9           -                 state_platoonLeader            -                  -                   

27.63      CACC1           -                 state_sendMergeAccept          -                  -                   
27.63      CACC1           CACC4             MERGE_ACCEPT                   CACC1              CACC4               
27.63      CACC1           -                 state_waitForMergeDone         -                  -                   

27.63      CACC9           -                 state_sendMergeReq             -                  -                   
27.63      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.63      CACC9           -                 state_waitForMergeReply        -                  -                   

27.64      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.64      CACC9           -                 state_platoonLeader            -                  -                   

27.73      CACC9           -                 state_sendMergeReq             -                  -                   
27.73      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.73      CACC9           -                 state_waitForMergeReply        -                  -                   

27.74      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.74      CACC9           -                 state_platoonLeader            -                  -                   

27.83      CACC9           -                 state_sendMergeReq             -                  -                   
27.83      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.83      CACC9           -                 state_waitForMergeReply        -                  -                   

27.84      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.84      CACC9           -                 state_platoonLeader            -                  -                   

27.93      CACC9           -                 state_sendMergeReq             -                  -                   
27.93      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
27.93      CACC9           -                 state_waitForMergeReply        -                  -                   

27.94      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

27.94      CACC9           -                 state_platoonLeader            -                  -                   

28.03      CACC9           -                 state_sendMergeReq             -                  -                   
28.03      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
28.03      CACC9           -                 state_waitForMergeReply        -                  -                   

28.04      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

28.04      CACC9           -                 state_platoonLeader            -                  -                   

28.10      CACC10          -                 state_waitForLaneChange        -                  -                   

28.13      CACC9           -                 state_sendMergeReq             -                  -                   
28.13      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
28.13      CACC9           -                 state_waitForMergeReply        -                  -                   

28.14      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

28.14      CACC9           -                 state_platoonLeader            -                  -                   

28.23      CACC9           -                 state_sendMergeReq             -                  -                   
28.23      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
28.23      CACC9           -                 state_waitForMergeReply        -                  -                   

28.24      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

28.24      CACC9           -                 state_platoonLeader            -                  -                   

28.33      CACC9           -                 state_sendMergeReq             -                  -                   
28.33      CACC9           CACC8             MERGE_REQ                      CACC9              CACC8               
28.33      CACC9           -                 state_waitForMergeReply        -                  -                   

28.34      CACC8           CACC9             MERGE_REJECT                   CACC8              CACC9               

28.34      CACC9           -                 state_platoonLeader            -                  -                   

28.40      CACC10          -                 state_platoonLeader            -                  -                   

28.41      CACC10          -                 state_sendMergeReq             -                  -                   
28.41      CACC10          CACC9             MERGE_REQ                      CACC10             CACC9               
28.41      CACC10          -                 state_waitForMergeReply        -                  -                   

28.42      CACC9           -                 state_sendMergeAccept          -                  -                   
28.42      CACC9           CACC10            MERGE_ACCEPT                   CACC9              CACC10              
28.42      CACC9           -                 state_waitForMergeDone         -                  -                   

28.42      CACC10          -                 state_mergeAccepted            -                  -                   
28.42      CACC10          -                 state_waitForCatchup           -                  -                   

28.76      CACC8           -                 state_sendMergeDone            -                  -                   
28.76      CACC8           CACC7             MERGE_DONE                     CACC7              CACC7               
28.76      CACC8           -                 state_platoonFollower          -                  -                   

28.76      CACC7           -                 state_mergeDone                -                  -                   
28.76      CACC7           -                 state_platoonLeader            -                  -                   

28.83      CACC7           -                 state_sendMergeReq             -                  -                   
28.83      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
28.83      CACC7           -                 state_waitForMergeReply        -                  -                   

28.83      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

28.83      CACC7           -                 state_platoonLeader            -                  -                   

28.93      CACC7           -                 state_sendMergeReq             -                  -                   
28.93      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
28.93      CACC7           -                 state_waitForMergeReply        -                  -                   

28.93      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

28.93      CACC7           -                 state_platoonLeader            -                  -                   

29.03      CACC7           -                 state_sendMergeReq             -                  -                   
29.03      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
29.03      CACC7           -                 state_waitForMergeReply        -                  -                   

29.03      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

29.03      CACC7           -                 state_platoonLeader            -                  -                   

29.13      CACC7           -                 state_sendMergeReq             -                  -                   
29.13      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
29.13      CACC7           -                 state_waitForMergeReply        -                  -                   

29.13      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

29.13      CACC7           -                 state_platoonLeader            -                  -                   

29.23      CACC7           -                 state_sendMergeReq             -                  -                   
29.23      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
29.23      CACC7           -                 state_waitForMergeReply        -                  -                   

29.23      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

29.23      CACC7           -                 state_platoonLeader            -                  -                   

29.33      CACC7           -                 state_sendMergeReq             -                  -                   
29.33      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
29.33      CACC7           -                 state_waitForMergeReply        -                  -                   

29.33      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

29.33      CACC7           -                 state_platoonLeader            -                  -                   

29.43      CACC7           -                 state_sendMergeReq             -                  -                   
29.43      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
29.43      CACC7           -                 state_waitForMergeReply        -                  -                   

29.43      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

29.43      CACC7           -                 state_platoonLeader            -                  -                   

29.53      CACC7           -                 state_sendMergeReq             -                  -                   
29.53      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
29.53      CACC7           -                 state_waitForMergeReply        -                  -                   

29.53      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

29.53      CACC7           -                 state_platoonLeader            -                  -                   

29.63      CACC7           -                 state_sendMergeReq             -                  -                   
29.63      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
29.63      CACC7           -                 state_waitForMergeReply        -                  -                   

29.63      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

29.63      CACC7           -                 state_platoonLeader            -                  -                   

29.72      CACC10          -                 state_sendMergeDone            -                  -                   
29.72      CACC10          CACC9             MERGE_DONE                     CACC9              CACC9               
29.72      CACC10          -                 state_platoonFollower          -                  -                   

29.72      CACC9           -                 state_mergeDone                -                  -                   
29.72      CACC9           -                 state_platoonLeader            -                  -                   

29.73      CACC7           -                 state_sendMergeReq             -                  -                   
29.73      CACC7           CACC4             MERGE_REQ                      CACC7              CACC4               
29.73      CACC7           -                 state_waitForMergeReply        -                  -                   

29.73      CACC4           CACC7             MERGE_REJECT                   CACC4              CACC7               

29.73      CACC7           -                 state_platoonLeader            -                  -                   

29.73      CACC9           -                 state_sendMergeReq             -                  -                   
29.73      CACC9           CACC7             MERGE_REQ                      CACC9              CACC7               
29.73      CACC9           -                 state_waitForMergeReply        -                  -                   

29.74      CACC7           -                 state_sendMergeAccept          -                  -                   
29.74      CACC7           CACC9             MERGE_ACCEPT                   CACC7              CACC9               
29.74      CACC7           -                 state_waitForMergeDone         -                  -                   

29.74      CACC9           -                 state_mergeAccepted            -                  -                   
29.74      CACC9           -                 state_waitForCatchup           -                  -                   

30.33      CACC4           -                 state_notifyFollowers          -                  -                   
30.33      CACC4           multicast         CHANGE_PL                      CACC4              CACC1               
30.33      CACC4           -                 state_state_waitForAllAcks     -                  -                   

30.33      CACC5           CACC4             ACK                            CACC4              CACC4               

30.33      CACC6           CACC4             ACK                            CACC4              CACC4               

30.34      CACC4           -                 state_sendMergeDone            -                  -                   
30.34      CACC4           CACC1             MERGE_DONE                     CACC1              CACC1               
30.34      CACC4           -                 state_platoonFollower          -                  -                   

30.34      CACC1           -                 state_mergeDone                -                  -                   
30.34      CACC1           multicast         CHANGE_Tg                      CACC1              CACC1               
30.34      CACC1           -                 state_platoonLeader            -                  -                   

34.74      CACC7           -                 state_sendMergeAccept          -                  -                   
34.74      CACC7           CACC9             MERGE_ACCEPT                   CACC7              CACC9               
34.74      CACC7           -                 state_waitForMergeDone         -                  -                   

35.64      CACC9           -                 state_notifyFollowers          -                  -                   
35.64      CACC9           multicast         CHANGE_PL                      CACC9              CACC7               
35.64      CACC9           -                 state_state_waitForAllAcks     -                  -                   

35.64      CACC10          CACC9             ACK                            CACC9              CACC9               

35.64      CACC9           -                 state_sendMergeDone            -                  -                   
35.64      CACC9           CACC7             MERGE_DONE                     CACC7              CACC7               
35.64      CACC9           -                 state_platoonFollower          -                  -                   

35.64      CACC7           -                 state_mergeDone                -                  -                   
35.64      CACC7           -                 state_platoonLeader            -                  -                   

35.73      CACC7           -                 state_sendMergeReq             -                  -                   
35.73      CACC7           CACC1             MERGE_REQ                      CACC7              CACC1               
35.73      CACC7           -                 state_waitForMergeReply        -                  -                   

35.73      CACC1           -                 state_sendMergeAccept          -                  -                   
35.73      CACC1           CACC7             MERGE_ACCEPT                   CACC1              CACC7               
35.73      CACC1           -                 state_waitForMergeDone         -                  -                   

35.73      CACC7           -                 state_mergeAccepted            -                  -                   
35.73      CACC7           -                 state_waitForCatchup           -                  -                   

40.73      CACC1           -                 state_sendMergeAccept          -                  -                   
40.73      CACC1           CACC7             MERGE_ACCEPT                   CACC1              CACC7               
40.73      CACC1           -                 state_waitForMergeDone         -                  -                   

45.53      CACC7           -                 state_notifyFollowers          -                  -                   
45.53      CACC7           multicast         CHANGE_PL                      CACC7              CACC1               
45.53      CACC7           -                 state_state_waitForAllAcks     -                  -                   

45.53      CACC8           CACC7             ACK                            CACC7              CACC7               

45.53      CACC9           CACC7             ACK                            CACC7              CACC7               

45.53      CACC10          CACC7             ACK                            CACC7              CACC7               

45.54      CACC7           -                 state_sendMergeDone            -                  -                   
45.54      CACC7           CACC1             MERGE_DONE                     CACC1              CACC1               
45.54      CACC7           -                 state_platoonFollower          -                  -                   

45.54      CACC1           -                 state_mergeDone                -                  -                   
45.54      CACC1           multicast         CHANGE_Tg                      CACC1              CACC1               
45.54      CACC1           -                 state_platoonLeader            -                  -                   

73.00      CACC1           -                 state_sendSplitReq             -                  -                   
73.00      CACC1           CACC10            SPLIT_REQ                      CACC1              CACC1               
73.00      CACC1           -                 state_waitForSplitReply        -                  -                   

73.00      CACC10          CACC1             SPLIT_ACCEPT                   CACC1              CACC1               
73.00      CACC10          -                 state_waitForCHANGEPL          -                  -                   

73.00      CACC1           -                 state_makeItFreeAgent          -                  -                   
73.00      CACC1           CACC10            CHANGE_PL                      CACC1              CACC1               
73.00      CACC1           -                 state_waitForAck               -                  -                   

73.01      CACC10          -                 state_sendingACK               -                  -                   
73.01      CACC10          CACC1             ACK                            CACC10             CACC10              
73.01      CACC10          -                 state_waitForSplitDone         -                  -                   

73.01      CACC1           -                 state_splitDone                -                  -                   
73.01      CACC1           CACC10            SPLIT_DONE                     CACC1              CACC1               
73.01      CACC1           -                 state_platoonLeader            -                  -                   

73.01      CACC10          -                 state_waitForGap               -                  -                   

76.71      CACC10          -                 state_platoonLeader            -                  -                   
76.71      CACC10          CACC1             GAP_CREATED                    CACC10             CACC1               

118.01     CACC10          -                 state_sendMergeReq             -                  -                   
118.01     CACC10          CACC1             MERGE_REQ                      CACC10             CACC1               
118.01     CACC10          -                 state_waitForMergeReply        -                  -                   

118.02     CACC1           -                 state_sendMergeAccept          -                  -                   
118.02     CACC1           CACC10            MERGE_ACCEPT                   CACC1              CACC10              
118.02     CACC1           -                 state_waitForMergeDone         -                  -                   

118.02     CACC10          -                 state_mergeAccepted            -                  -                   
118.02     CACC10          -                 state_waitForCatchup           -                  -                   

123.02     CACC1           -                 state_sendMergeAccept          -                  -                   
123.02     CACC1           CACC10            MERGE_ACCEPT                   CACC1              CACC10              
123.02     CACC1           -                 state_waitForMergeDone         -                  -                   

128.02     CACC1           -                 state_sendMergeAccept          -                  -                   
128.02     CACC1           CACC10            MERGE_ACCEPT                   CACC1              CACC10              
128.02     CACC1           -                 state_waitForMergeDone         -                  -                   

130.92     CACC10          -                 state_sendMergeDone            -                  -                   
130.92     CACC10          CACC1             MERGE_DONE                     CACC1              CACC1               
130.92     CACC10          -                 state_platoonFollower          -                  -                   

130.92     CACC1           -                 state_mergeDone                -                  -                   
130.92     CACC1           multicast         CHANGE_Tg                      CACC1              CACC1               
130.92     CACC1           -                 state_platoonLeader            -                  -                   
