index     timeStep    vehicleName    vehicleType      lane        pos        speed       accel       CFMode              timeGapSetting      SpaceGap  timeGap   
318        33.40      CACC8           TypeCACC@CACC8  1to2_1       132.25     14.58      2.00       GapControl          0.55                 9.96       0.68       
318        33.40      CACC9           TypeCACC@CACC9  1to2_1       82.98      8.00       0.00       SpeedControl        2.00                 44.27      5.53       
318        33.40      CACC10          TypeCACC@CACC10 1to2_1       71.51      8.19       0.19       GapControl          0.55                 6.47       0.79       

319        33.50      CACC1           TypeCACC@CACC1  1to2_1       247.79     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
319        33.50      CACC2           TypeCACC@CACC2  1to2_1       236.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
319        33.50      CACC3           TypeCACC@CACC3  1to2_1       224.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
319        33.50      CACC4           TypeCACC@CACC4  1to2_1       213.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
319        33.50      CACC5           TypeCACC@CACC5  1to2_1       202.19     8.00       -0.01      GapControl          0.55                 6.40       0.80       
319        33.50      CACC6           TypeCACC@CACC6  1to2_1       164.48     17.00      2.00       SpeedControl        0.55                 32.71      1.92       
319        33.50      CACC7           TypeCACC@CACC7  1to2_1       148.80     15.89      2.00       GapControl          0.55                 10.68      0.67       
319        33.50      CACC8           TypeCACC@CACC8  1to2_1       133.73     14.78      2.00       GapControl          0.55                 10.07      0.68       
319        33.50      CACC9           TypeCACC@CACC9  1to2_1       83.78      8.00       0.00       SpeedControl        2.00                 44.95      5.62       
319        33.50      CACC10          TypeCACC@CACC10 1to2_1       72.33      8.20       0.06       GapControl          0.55                 6.45       0.79       

320        33.60      CACC1           TypeCACC@CACC1  1to2_1       248.59     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
320        33.60      CACC2           TypeCACC@CACC2  1to2_1       237.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
320        33.60      CACC3           TypeCACC@CACC3  1to2_1       225.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
320        33.60      CACC4           TypeCACC@CACC4  1to2_1       214.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
320        33.60      CACC5           TypeCACC@CACC5  1to2_1       202.99     8.00       -0.01      GapControl          0.55                 6.40       0.80       
320        33.60      CACC6           TypeCACC@CACC6  1to2_1       166.20     17.20      2.00       SpeedControl        0.55                 31.79      1.85       
320        33.60      CACC7           TypeCACC@CACC7  1to2_1       150.40     16.09      2.00       GapControl          0.55                 10.80      0.67       
320        33.60      CACC8           TypeCACC@CACC8  1to2_1       135.23     14.98      2.00       GapControl          0.55                 10.18      0.68       
320        33.60      CACC9           TypeCACC@CACC9  1to2_1       84.58      8.00       0.00       SpeedControl        2.00                 45.65      5.71       
320        33.60      CACC10          TypeCACC@CACC10 1to2_1       73.15      8.19       -0.07      GapControl          0.55                 6.43       0.78       

321        33.70      CACC1           TypeCACC@CACC1  1to2_1       249.39     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
321        33.70      CACC2           TypeCACC@CACC2  1to2_1       237.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
321        33.70      CACC3           TypeCACC@CACC3  1to2_1       226.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
321        33.70      CACC4           TypeCACC@CACC4  1to2_1       215.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
321        33.70      CACC5           TypeCACC@CACC5  1to2_1       203.79     8.00       -0.01      GapControl          0.55                 6.40       0.80       
321        33.70      CACC6           TypeCACC@CACC6  1to2_1       167.94     17.40      2.00       SpeedControl        0.55                 30.85      1.77       
321        33.70      CACC7           TypeCACC@CACC7  1to2_1       152.03     16.29      2.00       GapControl          0.55                 10.91      0.67       
321        33.70      CACC8           TypeCACC@CACC8  1to2_1       136.74     15.18      2.00       GapControl          0.55                 10.29      0.68       
321        33.70      CACC9           TypeCACC@CACC9  1to2_1       85.38      8.00       0.00       SpeedControl        2.00                 46.36      5.80       
321        33.70      CACC10          TypeCACC@CACC10 1to2_1       73.97      8.17       -0.18      GapControl          0.55                 6.41       0.78       

322        33.80      CACC1           TypeCACC@CACC1  1to2_1       250.19     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
322        33.80      CACC2           TypeCACC@CACC2  1to2_1       238.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
322        33.80      CACC3           TypeCACC@CACC3  1to2_1       227.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
322        33.80      CACC4           TypeCACC@CACC4  1to2_1       215.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
322        33.80      CACC5           TypeCACC@CACC5  1to2_1       204.59     8.00       -0.01      GapControl          0.55                 6.40       0.80       
322        33.80      CACC6           TypeCACC@CACC6  1to2_1       169.70     17.60      2.00       SpeedControl        0.55                 29.89      1.70       
322        33.80      CACC7           TypeCACC@CACC7  1to2_1       153.68     16.49      2.00       GapControl          0.55                 11.02      0.67       
322        33.80      CACC8           TypeCACC@CACC8  1to2_1       138.28     15.38      2.00       GapControl          0.55                 10.40      0.68       
322        33.80      CACC9           TypeCACC@CACC9  1to2_1       86.18      8.00       0.00       SpeedControl        2.00                 47.10      5.89       
322        33.80      CACC10          TypeCACC@CACC10 1to2_1       74.78      8.15       -0.26      GapControl          0.55                 6.40       0.79       

323        33.90      CACC1           TypeCACC@CACC1  1to2_1       250.99     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
323        33.90      CACC2           TypeCACC@CACC2  1to2_1       239.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
323        33.90      CACC3           TypeCACC@CACC3  1to2_1       228.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
323        33.90      CACC4           TypeCACC@CACC4  1to2_1       216.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
323        33.90      CACC5           TypeCACC@CACC5  1to2_1       205.39     8.00       -0.01      GapControl          0.55                 6.40       0.80       
323        33.90      CACC6           TypeCACC@CACC6  1to2_1       171.48     17.80      2.00       SpeedControl        0.55                 28.91      1.62       
323        33.90      CACC7           TypeCACC@CACC7  1to2_1       155.35     16.69      2.00       GapControl          0.55                 11.13      0.67       
323        33.90      CACC8           TypeCACC@CACC8  1to2_1       139.84     15.58      2.00       GapControl          0.55                 10.51      0.67       
323        33.90      CACC9           TypeCACC@CACC9  1to2_1       86.98      8.00       0.00       SpeedControl        2.00                 47.86      5.98       
323        33.90      CACC10          TypeCACC@CACC10 1to2_1       75.60      8.12       -0.32      GapControl          0.55                 6.38       0.79       

324        34.00      CACC1           TypeCACC@CACC1  1to2_1       251.79     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
324        34.00      CACC2           TypeCACC@CACC2  1to2_1       240.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
324        34.00      CACC3           TypeCACC@CACC3  1to2_1       228.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
324        34.00      CACC4           TypeCACC@CACC4  1to2_1       217.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
324        34.00      CACC5           TypeCACC@CACC5  1to2_1       206.19     8.00       -0.01      GapControl          0.55                 6.40       0.80       
324        34.00      CACC6           TypeCACC@CACC6  1to2_1       173.21     17.30      -5.00      EmergencyBrake      0.55                 27.98      1.62       
324        34.00      CACC7           TypeCACC@CACC7  1to2_1       157.04     16.89      2.00       GapControl          0.55                 11.17      0.66       
324        34.00      CACC8           TypeCACC@CACC8  1to2_1       141.42     15.78      2.00       GapControl          0.55                 10.62      0.67       
324        34.00      CACC9           TypeCACC@CACC9  1to2_1       87.78      8.00       0.00       SpeedControl        2.00                 48.64      6.08       
324        34.00      CACC10          TypeCACC@CACC10 1to2_1       76.40      8.08       -0.35      GapControl          0.55                 6.38       0.79       

325        34.10      CACC1           TypeCACC@CACC1  1to2_1       252.59     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
325        34.10      CACC2           TypeCACC@CACC2  1to2_1       241.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
325        34.10      CACC3           TypeCACC@CACC3  1to2_1       229.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
325        34.10      CACC4           TypeCACC@CACC4  1to2_1       218.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
325        34.10      CACC5           TypeCACC@CACC5  1to2_1       206.99     8.00       -0.01      GapControl          0.55                 6.40       0.80       
325        34.10      CACC6           TypeCACC@CACC6  1to2_1       174.92     17.05      -2.48      SpeedControl        0.55                 27.08      1.59       
325        34.10      CACC7           TypeCACC@CACC7  1to2_1       158.73     16.95      0.66       GapControl          0.55                 11.18      0.66       
325        34.10      CACC8           TypeCACC@CACC8  1to2_1       143.02     15.98      2.00       GapControl          0.55                 10.72      0.67       
325        34.10      CACC9           TypeCACC@CACC9  1to2_1       88.58      8.00       0.00       SpeedControl        2.00                 49.44      6.18       
325        34.10      CACC10          TypeCACC@CACC10 1to2_1       77.21      8.05       -0.35      GapControl          0.55                 6.37       0.79       

326        34.20      CACC1           TypeCACC@CACC1  1to2_1       253.39     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
326        34.20      CACC2           TypeCACC@CACC2  1to2_1       241.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
326        34.20      CACC3           TypeCACC@CACC3  1to2_1       230.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
326        34.20      CACC4           TypeCACC@CACC4  1to2_1       219.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
326        34.20      CACC5           TypeCACC@CACC5  1to2_1       207.79     8.00       -0.01      GapControl          0.55                 6.40       0.80       
326        34.20      CACC6           TypeCACC@CACC6  1to2_1       176.61     17.00      -0.57      SpeedControl        0.55                 26.18      1.54       
326        34.20      CACC7           TypeCACC@CACC7  1to2_1       160.43     16.95      -0.03      GapControl          0.55                 11.19      0.66       
326        34.20      CACC8           TypeCACC@CACC8  1to2_1       144.63     16.16      1.78       GapControl          0.55                 10.80      0.67       
326        34.20      CACC9           TypeCACC@CACC9  1to2_1       89.38      8.00       0.00       SpeedControl        2.00                 50.25      6.28       
326        34.20      CACC10          TypeCACC@CACC10 1to2_1       78.01      8.01       -0.33      GapControl          0.55                 6.37       0.80       

327        34.30      CACC1           TypeCACC@CACC1  1to2_1       254.19     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
327        34.30      CACC2           TypeCACC@CACC2  1to2_1       242.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
327        34.30      CACC3           TypeCACC@CACC3  1to2_1       231.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
327        34.30      CACC4           TypeCACC@CACC4  1to2_1       219.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
327        34.30      CACC5           TypeCACC@CACC5  1to2_1       208.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
327        34.30      CACC6           TypeCACC@CACC6  1to2_1       178.26     16.50      -5.00      EmergencyBrake      0.55                 25.33      1.54       
327        34.30      CACC7           TypeCACC@CACC7  1to2_1       162.12     16.92      -0.24      GapControl          0.55                 11.14      0.66       
327        34.30      CACC8           TypeCACC@CACC8  1to2_1       146.26     16.30      1.43       GapControl          0.55                 10.86      0.67       
327        34.30      CACC9           TypeCACC@CACC9  1to2_1       90.18      8.00       0.00       SpeedControl        2.00                 51.08      6.39       
327        34.30      CACC10          TypeCACC@CACC10 1to2_1       78.81      7.98       -0.29      GapControl          0.55                 6.37       0.80       

328        34.40      CACC1           TypeCACC@CACC1  1to2_1       254.99     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
328        34.40      CACC2           TypeCACC@CACC2  1to2_1       243.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
328        34.40      CACC3           TypeCACC@CACC3  1to2_1       232.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
328        34.40      CACC4           TypeCACC@CACC4  1to2_1       220.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
328        34.40      CACC5           TypeCACC@CACC5  1to2_1       209.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
328        34.40      CACC6           TypeCACC@CACC6  1to2_1       179.89     16.26      -2.40      SpeedControl        0.55                 24.50      1.51       
328        34.40      CACC7           TypeCACC@CACC7  1to2_1       163.80     16.80      -1.28      GapControl          0.55                 11.09      0.66       
328        34.40      CACC8           TypeCACC@CACC8  1to2_1       147.90     16.41      1.08       GapControl          0.55                 10.90      0.66       
328        34.40      CACC9           TypeCACC@CACC9  1to2_1       90.98      8.00       0.00       SpeedControl        2.00                 51.92      6.49       
328        34.40      CACC10          TypeCACC@CACC10 1to2_1       79.60      7.96       -0.23      GapControl          0.55                 6.38       0.80       

329        34.50      CACC1           TypeCACC@CACC1  1to2_1       255.79     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
329        34.50      CACC2           TypeCACC@CACC2  1to2_1       244.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
329        34.50      CACC3           TypeCACC@CACC3  1to2_1       232.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
329        34.50      CACC4           TypeCACC@CACC4  1to2_1       221.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
329        34.50      CACC5           TypeCACC@CACC5  1to2_1       210.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
329        34.50      CACC6           TypeCACC@CACC6  1to2_1       181.51     16.21      -0.43      SpeedControl        0.55                 23.68      1.46       
329        34.50      CACC7           TypeCACC@CACC7  1to2_1       165.46     16.63      -1.64      GapControl          0.55                 11.05      0.66       
329        34.50      CACC8           TypeCACC@CACC8  1to2_1       149.55     16.47      0.56       GapControl          0.55                 10.91      0.66       
329        34.50      CACC9           TypeCACC@CACC9  1to2_1       91.78      8.00       0.00       SpeedControl        2.00                 52.77      6.60       
329        34.50      CACC10          TypeCACC@CACC10 1to2_1       80.40      7.94       -0.17      GapControl          0.55                 6.38       0.80       

330        34.60      CACC1           TypeCACC@CACC1  1to2_1       256.59     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
330        34.60      CACC2           TypeCACC@CACC2  1to2_1       245.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
330        34.60      CACC3           TypeCACC@CACC3  1to2_1       233.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
330        34.60      CACC4           TypeCACC@CACC4  1to2_1       222.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
330        34.60      CACC5           TypeCACC@CACC5  1to2_1       210.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
330        34.60      CACC6           TypeCACC@CACC6  1to2_1       183.14     16.32      1.06       SpeedControl        0.55                 22.85      1.40       
330        34.60      CACC7           TypeCACC@CACC7  1to2_1       167.11     16.48      -1.51      GapControl          0.55                 11.03      0.67       
330        34.60      CACC8           TypeCACC@CACC8  1to2_1       151.20     16.47      0.05       GapControl          0.55                 10.92      0.66       
330        34.60      CACC9           TypeCACC@CACC9  1to2_1       92.58      8.00       0.00       SpeedControl        2.00                 53.62      6.70       
330        34.60      CACC10          TypeCACC@CACC10 1to2_1       81.19      7.93       -0.10      GapControl          0.55                 6.39       0.81       

331        34.70      CACC1           TypeCACC@CACC1  1to2_1       257.39     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
331        34.70      CACC2           TypeCACC@CACC2  1to2_1       245.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
331        34.70      CACC3           TypeCACC@CACC3  1to2_1       234.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
331        34.70      CACC4           TypeCACC@CACC4  1to2_1       223.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
331        34.70      CACC5           TypeCACC@CACC5  1to2_1       211.79     8.00       0.01       GapControl          0.55                 6.40       0.80       
331        34.70      CACC6           TypeCACC@CACC6  1to2_1       184.72     15.82      -5.00      EmergencyBrake      0.55                 22.06      1.39       
331        34.70      CACC7           TypeCACC@CACC7  1to2_1       168.75     16.38      -1.03      GapControl          0.55                 10.98      0.67       
331        34.70      CACC8           TypeCACC@CACC8  1to2_1       152.84     16.43      -0.36      GapControl          0.55                 10.91      0.66       
331        34.70      CACC9           TypeCACC@CACC9  1to2_1       93.38      8.00       0.00       SpeedControl        2.00                 54.46      6.81       
331        34.70      CACC10          TypeCACC@CACC10 1to2_1       81.98      7.93       -0.03      GapControl          0.55                 6.40       0.81       

332        34.80      CACC1           TypeCACC@CACC1  1to2_1       258.19     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
332        34.80      CACC2           TypeCACC@CACC2  1to2_1       246.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
332        34.80      CACC3           TypeCACC@CACC3  1to2_1       235.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
332        34.80      CACC4           TypeCACC@CACC4  1to2_1       223.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
332        34.80      CACC5           TypeCACC@CACC5  1to2_1       212.59     8.00       0.01       GapControl          0.55                 6.40       0.80       
332        34.80      CACC6           TypeCACC@CACC6  1to2_1       186.26     15.32      -5.00      EmergencyBrake      0.55                 21.33      1.39       
332        34.80      CACC7           TypeCACC@CACC7  1to2_1       170.37     16.20      -1.77      GapControl          0.55                 10.89      0.67       
332        34.80      CACC8           TypeCACC@CACC8  1to2_1       154.48     16.38      -0.58      GapControl          0.55                 10.89      0.67       
332        34.80      CACC9           TypeCACC@CACC9  1to2_1       94.18      8.00       0.00       SpeedControl        2.00                 55.30      6.91       
332        34.80      CACC10          TypeCACC@CACC10 1to2_1       82.78      7.93       0.03       GapControl          0.55                 6.40       0.81       

333        34.90      CACC1           TypeCACC@CACC1  1to2_1       258.99     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
333        34.90      CACC2           TypeCACC@CACC2  1to2_1       247.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
333        34.90      CACC3           TypeCACC@CACC3  1to2_1       236.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
333        34.90      CACC4           TypeCACC@CACC4  1to2_1       224.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
333        34.90      CACC5           TypeCACC@CACC5  1to2_1       213.39     8.00       0.01       GapControl          0.55                 6.40       0.80       
333        34.90      CACC6           TypeCACC@CACC6  1to2_1       187.77     15.09      -2.28      SpeedControl        0.55                 20.62      1.37       
333        34.90      CACC7           TypeCACC@CACC7  1to2_1       171.97     15.96      -2.39      GapControl          0.55                 10.80      0.68       
333        34.90      CACC8           TypeCACC@CACC8  1to2_1       156.11     16.29      -0.89      GapControl          0.55                 10.86      0.67       
333        34.90      CACC9           TypeCACC@CACC9  1to2_1       94.98      8.00       0.00       SpeedControl        2.00                 56.13      7.02       
333        34.90      CACC10          TypeCACC@CACC10 1to2_1       83.57      7.94       0.08       GapControl          0.55                 6.41       0.81       

334        35.00      CACC1           TypeCACC@CACC1  1to2_1       259.79     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
334        35.00      CACC2           TypeCACC@CACC2  1to2_1       248.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
334        35.00      CACC3           TypeCACC@CACC3  1to2_1       236.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
334        35.00      CACC4           TypeCACC@CACC4  1to2_1       225.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
334        35.00      CACC5           TypeCACC@CACC5  1to2_1       214.19     8.00       0.01       GapControl          0.55                 6.40       0.80       
334        35.00      CACC6           TypeCACC@CACC6  1to2_1       189.27     15.07      -0.22      SpeedControl        0.55                 19.92      1.32       
334        35.00      CACC7           TypeCACC@CACC7  1to2_1       173.54     15.73      -2.36      GapControl          0.55                 10.73      0.68       
334        35.00      CACC8           TypeCACC@CACC8  1to2_1       157.72     16.16      -1.24      GapControl          0.55                 10.82      0.67       
334        35.00      CACC9           TypeCACC@CACC9  1to2_1       95.78      8.00       0.00       SpeedControl        2.00                 56.94      7.12       
334        35.00      CACC10          TypeCACC@CACC10 1to2_1       84.37      7.95       0.11       GapControl          0.55                 6.41       0.81       

335        35.10      CACC1           TypeCACC@CACC1  1to2_1       260.59     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
335        35.10      CACC2           TypeCACC@CACC2  1to2_1       249.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
335        35.10      CACC3           TypeCACC@CACC3  1to2_1       237.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
335        35.10      CACC4           TypeCACC@CACC4  1to2_1       226.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
335        35.10      CACC5           TypeCACC@CACC5  1to2_1       214.99     8.00       0.01       GapControl          0.55                 6.40       0.80       
335        35.10      CACC6           TypeCACC@CACC6  1to2_1       190.79     15.20      1.33       SpeedControl        0.55                 19.20      1.26       
335        35.10      CACC7           TypeCACC@CACC7  1to2_1       175.09     15.54      -1.89      GapControl          0.55                 10.70      0.69       
335        35.10      CACC8           TypeCACC@CACC8  1to2_1       159.32     16.01      -1.50      GapControl          0.55                 10.77      0.67       
335        35.10      CACC9           TypeCACC@CACC9  1to2_1       96.58      8.00       0.00       SpeedControl        2.00                 57.74      7.22       
335        35.10      CACC10          TypeCACC@CACC10 1to2_1       85.16      7.97       0.13       GapControl          0.55                 6.42       0.81       

336        35.20      CACC1           TypeCACC@CACC1  1to2_1       261.39     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
336        35.20      CACC2           TypeCACC@CACC2  1to2_1       249.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
336        35.20      CACC3           TypeCACC@CACC3  1to2_1       238.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
336        35.20      CACC4           TypeCACC@CACC4  1to2_1       227.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
336        35.20      CACC5           TypeCACC@CACC5  1to2_1       215.79     8.00       0.01       GapControl          0.55                 6.40       0.80       
336        35.20      CACC6           TypeCACC@CACC6  1to2_1       192.26     14.70      -5.00      EmergencyBrake      0.55                 18.53      1.26       
336        35.20      CACC7           TypeCACC@CACC7  1to2_1       176.63     15.43      -1.12      GapControl          0.55                 10.63      0.69       
336        35.20      CACC8           TypeCACC@CACC8  1to2_1       160.91     15.85      -1.60      GapControl          0.55                 10.73      0.68       
336        35.20      CACC9           TypeCACC@CACC9  1to2_1       97.38      8.00       0.00       SpeedControl        2.00                 58.53      7.32       
336        35.20      CACC10          TypeCACC@CACC10 1to2_1       85.96      7.98       0.14       GapControl          0.55                 6.42       0.80       

337        35.30      CACC1           TypeCACC@CACC1  1to2_1       262.19     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
337        35.30      CACC2           TypeCACC@CACC2  1to2_1       250.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
337        35.30      CACC3           TypeCACC@CACC3  1to2_1       239.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
337        35.30      CACC4           TypeCACC@CACC4  1to2_1       227.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
337        35.30      CACC5           TypeCACC@CACC5  1to2_1       216.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
337        35.30      CACC6           TypeCACC@CACC6  1to2_1       193.68     14.20      -5.00      EmergencyBrake      0.55                 17.91      1.26       
337        35.30      CACC7           TypeCACC@CACC7  1to2_1       178.16     15.26      -1.70      GapControl          0.55                 10.52      0.69       
337        35.30      CACC8           TypeCACC@CACC8  1to2_1       162.48     15.70      -1.48      GapControl          0.55                 10.68      0.68       
337        35.30      CACC9           TypeCACC@CACC9  1to2_1       98.18      8.00       0.00       SpeedControl        2.00                 59.30      7.41       
337        35.30      CACC10          TypeCACC@CACC10 1to2_1       86.76      7.99       0.14       GapControl          0.55                 6.42       0.80       

338        35.40      CACC1           TypeCACC@CACC1  1to2_1       262.99     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
338        35.40      CACC2           TypeCACC@CACC2  1to2_1       251.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
338        35.40      CACC3           TypeCACC@CACC3  1to2_1       240.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
338        35.40      CACC4           TypeCACC@CACC4  1to2_1       228.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
338        35.40      CACC5           TypeCACC@CACC5  1to2_1       217.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
338        35.40      CACC6           TypeCACC@CACC6  1to2_1       195.08     13.98      -2.17      SpeedControl        0.55                 17.31      1.24       
338        35.40      CACC7           TypeCACC@CACC7  1to2_1       179.66     15.03      -2.22      GapControl          0.55                 10.42      0.69       
338        35.40      CACC8           TypeCACC@CACC8  1to2_1       164.03     15.56      -1.46      GapControl          0.55                 10.63      0.68       
338        35.40      CACC9           TypeCACC@CACC9  1to2_1       98.98      8.00       0.00       SpeedControl        2.00                 60.05      7.51       
338        35.40      CACC10          TypeCACC@CACC10 1to2_1       87.56      8.01       0.13       GapControl          0.55                 6.42       0.80       

339        35.50      CACC1           TypeCACC@CACC1  1to2_1       263.79     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
339        35.50      CACC2           TypeCACC@CACC2  1to2_1       252.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
339        35.50      CACC3           TypeCACC@CACC3  1to2_1       240.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
339        35.50      CACC4           TypeCACC@CACC4  1to2_1       229.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
339        35.50      CACC5           TypeCACC@CACC5  1to2_1       218.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
339        35.50      CACC6           TypeCACC@CACC6  1to2_1       196.48     13.98      -0.03      SpeedControl        0.55                 16.71      1.20       
339        35.50      CACC7           TypeCACC@CACC7  1to2_1       181.15     14.82      -2.13      GapControl          0.55                 10.33      0.70       
339        35.50      CACC8           TypeCACC@CACC8  1to2_1       165.58     15.41      -1.52      GapControl          0.55                 10.57      0.69       
339        35.50      CACC9           TypeCACC@CACC9  1to2_1       99.78      8.00       0.00       SpeedControl        2.00                 60.80      7.60       
339        35.50      CACC10          TypeCACC@CACC10 1to2_1       88.36      8.02       0.11       GapControl          0.55                 6.42       0.80       

340        35.60      CACC1           TypeCACC@CACC1  1to2_1       264.59     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
340        35.60      CACC2           TypeCACC@CACC2  1to2_1       253.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
340        35.60      CACC3           TypeCACC@CACC3  1to2_1       241.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
340        35.60      CACC4           TypeCACC@CACC4  1to2_1       230.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
340        35.60      CACC5           TypeCACC@CACC5  1to2_1       218.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
340        35.60      CACC6           TypeCACC@CACC6  1to2_1       197.89     14.14      1.58       SpeedControl        0.55                 16.10      1.14       
340        35.60      CACC7           TypeCACC@CACC7  1to2_1       182.61     14.66      -1.62      GapControl          0.55                 10.28      0.70       
340        35.60      CACC8           TypeCACC@CACC8  1to2_1       167.10     15.25      -1.54      GapControl          0.55                 10.51      0.69       
340        35.60      CACC9           TypeCACC@CACC9  1to2_1       100.58     8.00       0.00       SpeedControl        2.00                 61.52      7.69       
340        35.60      CACC10          TypeCACC@CACC10 1to2_1       89.17      8.03       0.08       GapControl          0.55                 6.41       0.80       

341        35.70      CACC1           TypeCACC@CACC1  1to2_1       265.39     8.00       0.00       Undefined           2.00                 -1.00      -1.00      
341        35.70      CACC2           TypeCACC@CACC2  1to2_1       253.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
341        35.70      CACC3           TypeCACC@CACC3  1to2_1       242.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
341        35.70      CACC4           TypeCACC@CACC4  1to2_1       231.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
